 

stn;time;rre150m0
DLNUE;195504;36.1
DLNUE;195505;56.4
DLNUE;195506;77.0
DLNUE;195507;88.0
DLNUE;195508;153.3
DLNUE;195509;60.1
DLNUE;195510;23.2
DLNUE;195511;6.5
DLNUE;195512;69.7
DLNUE;195601;41.4
DLNUE;195602;27.1
DLNUE;195603;30.9
DLNUE;195604;21.7
DLNUE;195605;41.6
DLNUE;195606;69.9
DLNUE;195607;150.5
DLNUE;195608;65.1
DLNUE;195609;35.2
DLNUE;195610;56.0
DLNUE;195611;48.8
DLNUE;195612;31.3
DLNUE;195701;34.7
DLNUE;195702;70.3
DLNUE;195703;47.5
DLNUE;195704;17.8
DLNUE;195705;51.8
DLNUE;195706;56.9
DLNUE;195707;97.9
DLNUE;195708;89.3
DLNUE;195709;102.1
DLNUE;195710;16.3
DLNUE;195711;11.6
DLNUE;195712;61.7
DLNUE;195801;59.2
DLNUE;195802;79.6
DLNUE;195803;35.2
DLNUE;195804;45.8
DLNUE;195805;48.2
DLNUE;195806;79.3
DLNUE;195807;61.8
DLNUE;195808;80.6
DLNUE;195809;62.6
DLNUE;195810;51.8
DLNUE;195811;13.1
DLNUE;195812;60.3
DLNUE;195901;39.4
DLNUE;195902;7.8
DLNUE;195903;29.3
DLNUE;195904;46.2
DLNUE;195905;32.4
DLNUE;195906;38.1
DLNUE;195907;76.0
DLNUE;195908;84.2
DLNUE;195909;1.6
DLNUE;195910;54.0
DLNUE;195911;41.3
DLNUE;195912;58.7
DLNUE;196001;39.2
DLNUE;196002;35.3
DLNUE;196003;48.0
DLNUE;196004;18.4
DLNUE;196005;66.0
DLNUE;196006;25.7
DLNUE;196007;54.1
DLNUE;196008;106.3
DLNUE;196009;23.2
DLNUE;196010;128.5
DLNUE;196011;56.6
DLNUE;196012;52.1
DLNUE;196101;38.4
DLNUE;196102;53.7
DLNUE;196103;23.6
DLNUE;196104;72.5
DLNUE;196105;70.3
DLNUE;196106;99.1
DLNUE;196107;78.2
DLNUE;196108;72.3
DLNUE;196109;46.2
DLNUE;196110;28.7
DLNUE;196111;34.3
DLNUE;196112;66.2
DLNUE;196201;31.9
DLNUE;196202;65.6
DLNUE;196203;53.7
DLNUE;196204;34.9
DLNUE;196205;71.0
DLNUE;196206;30.0
DLNUE;196207;79.2
DLNUE;196208;37.9
DLNUE;196209;84.3
DLNUE;196210;3.0
DLNUE;196211;25.8
DLNUE;196212;50.8
DLNUE;196301;24.7
DLNUE;196302;14.7
DLNUE;196303;64.1
DLNUE;196304;31.5
DLNUE;196305;28.0
DLNUE;196306;128.5
DLNUE;196307;66.8
DLNUE;196308;73.3
DLNUE;196309;33.2
DLNUE;196310;28.9
DLNUE;196311;55.8
DLNUE;196312;5.0
DLNUE;196401;23.6
DLNUE;196402;16.9
DLNUE;196403;40.5
DLNUE;196404;30.8
DLNUE;196405;57.9
DLNUE;196406;33.0
DLNUE;196407;6.0
DLNUE;196408;23.0
DLNUE;196409;45.3
DLNUE;196410;36.5
DLNUE;196411;63.6
DLNUE;196412;23.0
DLNUE;196501;112.9
DLNUE;196502;26.7
DLNUE;196503;84.1
DLNUE;196504;76.6
DLNUE;196505;103.9
DLNUE;196506;112.1
DLNUE;196507;78.9
DLNUE;196508;44.5
DLNUE;196509;65.9
DLNUE;196510;3.6
DLNUE;196511;61.8
DLNUE;196512;92.4
DLNUE;196601;28.5
DLNUE;196602;52.3
DLNUE;196603;53.9
DLNUE;196604;63.7
DLNUE;196605;84.3
DLNUE;196606;99.9
DLNUE;196607;114.0
DLNUE;196608;83.4
DLNUE;196609;28.7
DLNUE;196610;71.4
