 

stn;time;tre200dx
LAE;19891121;18.7
LAE;19891122;10.1
LAE;19891123;-1.7
LAE;19891124;-0.3
LAE;19891125;-1.3
LAE;19891126;-0.8
LAE;19891127;0.7
LAE;19891128;2.0
LAE;19891129;-0.6
LAE;19891130;3.7
LAE;19891201;2.6
LAE;19891202;-3.0
LAE;19891203;-3.7
LAE;19891204;1.6
LAE;19891205;0.5
LAE;19891206;-4.0
LAE;19891207;0.7
LAE;19891208;-2.4
LAE;19891209;-2.7
LAE;19891210;-3.6
LAE;19891211;0.6
LAE;19891212;3.0
LAE;19891213;13.9
LAE;19891214;20.1
LAE;19891215;19.7
LAE;19891216;14.8
LAE;19891217;13.2
LAE;19891218;13.1
LAE;19891219;7.6
LAE;19891220;9.9
LAE;19891221;11.5
LAE;19891222;11.1
LAE;19891223;4.5
LAE;19891224;6.5
LAE;19891225;7.7
LAE;19891226;4.8
LAE;19891227;4.4
LAE;19891228;3.3
LAE;19891229;0.9
LAE;19891230;0.3
LAE;19891231;1.2
LAE;19900101;2.4
LAE;19900102;2.9
LAE;19900103;0.2
LAE;19900104;2.0
LAE;19900105;2.4
LAE;19900106;2.6
LAE;19900107;-1.6
LAE;19900108;3.1
LAE;19900109;2.9
LAE;19900110;1.8
LAE;19900111;2.6
LAE;19900112;3.9
LAE;19900113;3.8
LAE;19900114;2.4
LAE;19900115;1.4
LAE;19900116;4.8
LAE;19900117;4.8
LAE;19900118;3.8
LAE;19900119;-0.7
LAE;19900120;3.1
LAE;19900121;6.8
LAE;19900122;5.7
LAE;19900123;5.2
LAE;19900124;6.2
LAE;19900125;7.9
LAE;19900126;4.9
LAE;19900127;5.7
LAE;19900128;9.2
LAE;19900129;0.5
LAE;19900130;5.4
LAE;19900131;8.2
LAE;19900201;7.8
LAE;19900202;4.0
LAE;19900203;8.7
LAE;19900204;8.4
LAE;19900205;8.7
LAE;19900206;9.0
LAE;19900207;9.8
LAE;19900208;10.1
LAE;19900209;4.7
LAE;19900210;4.4
LAE;19900211;3.0
LAE;19900212;-0.2
LAE;19900213;4.0
LAE;19900214;6.4
LAE;19900215;7.4
LAE;19900216;1.1
LAE;19900217;7.2
LAE;19900218;10.8
LAE;19900219;11.7
LAE;19900220;12.8
LAE;19900221;11.8
LAE;19900222;10.9
LAE;19900223;14.1
LAE;19900224;15.1
LAE;19900225;15.0
LAE;19900226;8.3
LAE;19900227;6.3
LAE;19900228;5.8
LAE;19900301;5.6
LAE;19900302;-0.2
LAE;19900303;0.8
LAE;19900304;4.5
LAE;19900305;7.6
LAE;19900306;8.4
LAE;19900307;11.1
LAE;19900308;12.2
LAE;19900309;9.4
LAE;19900310;8.5
LAE;19900311;17.0
LAE;19900312;14.5
LAE;19900313;12.5
LAE;19900314;9.6
LAE;19900315;6.8
LAE;19900316;12.4
LAE;19900317;11.7
LAE;19900318;14.0
LAE;19900319;14.2
LAE;19900320;8.4
LAE;19900321;16.6
LAE;19900322;19.2
LAE;19900323;9.1
LAE;19900324;12.5
LAE;19900325;6.4
LAE;19900326;0.8
LAE;19900327;0.0
LAE;19900328;0.7
LAE;19900329;3.1
LAE;19900330;6.0
LAE;19900331;10.8
LAE;19900401;16.2
LAE;19900402;15.4
LAE;19900403;10.6
LAE;19900404;5.6
LAE;19900405;5.6
LAE;19900406;2.9
LAE;19900407;3.5
LAE;19900408;1.5
LAE;19900409;0.7
LAE;19900410;6.3
LAE;19900411;4.3
LAE;19900412;6.8
LAE;19900413;11.2
LAE;19900414;8.2
LAE;19900415;3.6
LAE;19900416;6.2
LAE;19900417;6.6
LAE;19900418;5.3
LAE;19900419;7.5
LAE;19900420;7.8
LAE;19900421;10.2
LAE;19900422;11.4
LAE;19900423;4.7
LAE;19900424;10.2
LAE;19900425;9.8
LAE;19900426;10.2
LAE;19900427;8.9
LAE;19900428;12.4
LAE;19900429;13.3
LAE;19900430;15.1
LAE;19900501;18.3
LAE;19900502;19.6
LAE;19900503;17.7
LAE;19900504;18.4
LAE;19900505;19.4
LAE;19900506;19.1
LAE;19900507;15.9
LAE;19900508;17.7
LAE;19900509;19.0
LAE;19900510;19.3
LAE;19900511;10.7
LAE;19900512;15.8
LAE;19900513;15.3
LAE;19900514;16.6
LAE;19900515;18.5
LAE;19900516;20.2
LAE;19900517;19.9
LAE;19900518;18.8
LAE;19900519;17.9
LAE;19900520;18.6
LAE;19900521;14.0
LAE;19900522;19.4
LAE;19900523;19.3
LAE;19900524;15.9
LAE;19900525;11.5
LAE;19900526;12.8
LAE;19900527;13.9
LAE;19900528;14.3
LAE;19900529;12.2
LAE;19900530;16.6
LAE;19900531;18.0
LAE;19900601;20.9
LAE;19900602;15.2
LAE;19900603;13.8
LAE;19900604;11.4
LAE;19900605;13.0
LAE;19900606;11.7
LAE;19900607;11.5
LAE;19900608;11.1
LAE;19900609;8.1
LAE;19900610;9.0
LAE;19900611;15.4
LAE;19900612;11.1
LAE;19900613;11.3
LAE;19900614;15.9
LAE;19900615;15.7
LAE;19900616;17.5
LAE;19900617;21.5
LAE;19900618;16.1
LAE;19900619;22.9
LAE;19900620;17.1
LAE;19900621;17.6
LAE;19900622;13.6
LAE;19900623;11.8
LAE;19900624;19.4
LAE;19900625;22.3
LAE;19900626;25.1
LAE;19900627;23.8
LAE;19900628;19.7
LAE;19900629;24.9
LAE;19900630;25.3
LAE;19900701;15.6
LAE;19900702;17.1
LAE;19900703;12.9
LAE;19900704;15.7
LAE;19900705;13.8
LAE;19900706;13.2
LAE;19900707;13.4
LAE;19900708;16.7
LAE;19900709;20.3
LAE;19900710;13.9
LAE;19900711;15.7
LAE;19900712;20.1
LAE;19900713;22.5
LAE;19900714;21.2
