 

stn;time;rsd700y0
DLSIG;1978;0
DLSIG;1979;0
DLSIG;1980;0
DLSIG;1981;0
DLSIG;1982;0
DLSIG;1983;0
DLSIG;1984;0
DLSIG;1985;0
DLSIG;1986;0
DLSIG;1987;0
DLSIG;1988;0
DLSIG;1989;0
DLSIG;1990;0
DLSIG;1991;0
DLSIG;1992;0
DLSIG;1993;0
DLSIG;1994;0
DLSIG;1995;0
DLSIG;1996;0
DLSIG;1997;0
DLSIG;1998;0
DLSIG;1999;0
DLSIG;2000;0
DLSIG;2001;0
DLSIG;2002;0
DLSIG;2003;0
DLSIG;2004;0
DLSIG;2005;0
DLSIG;2006;0
DLSIG;2007;0
DLSIG;2008;0
DLSIG;2009;1
DLSIG;2010;0
DLSIG;2011;0
DLSIG;2012;0
DLSIG;2013;0
DLSIG;2014;0
DLSIG;2015;0
