 

stn;time;rhh150yx
BEVIL;1998;14.1
BEVIL;1999;12.6
BEVIL;2000;10.5
BEVIL;2001;14.0
BEVIL;2002;15.9
BEVIL;2003;27.0
BEVIL;2004;19.4
BEVIL;2005;7.9
BEVIL;2006;15.0
BEVIL;2007;25.7
BEVIL;2008;23.8
BEVIL;2009;13.8
BEVIL;2010;32.1
BEVIL;2011;20.5
BEVIL;2012;12.4
BEVIL;2013;19.9
BEVIL;2014;13.9
BEVIL;2015;21.8
BEVIL;2016;18.5
BEVIL;2017;11.5
BEVIL;2018;20.2
BEVIL;2019;32.8
BEVIL;2020;9.8
