 

stn;time;rre150y0
IYMUW;1988;920.8
IYMUW;1989;872.6
IYMUW;1990;992.4
IYMUW;1991;873.0
IYMUW;1992;980.4
IYMUW;1993;913.8
IYMUW;1994;861.8
IYMUW;1995;808.4
IYMUW;1996;1159.6
IYMUW;1997;955.4
IYMUW;1998;1033.8
IYMUW;1999;1188.8
IYMUW;2000;1339.4
IYMUW;2001;1026.4
IYMUW;2002;1028.4
IYMUW;2003;811.4
IYMUW;2004;657.2
IYMUW;2005;616.0
IYMUW;2006;795.2
IYMUW;2007;882.8
IYMUW;2008;1124.9
IYMUW;2009;1025.4
IYMUW;2010;1134.0
IYMUW;2011;1126.6
IYMUW;2012;1215.0
IYMUW;2013;1150.6
IYMUW;2014;1165.0
IYMUW;2015;872.7
IYMUW;2016;1010.7
IYMUW;2017;959.4
IYMUW;2018;928.3
