 

stn;time;fu3010m1
CRM;199408;74.2
CRM;199409;105.1
CRM;199410;96.1
CRM;199411;54.4
CRM;199412;95.4
CRM;199501;129.6
CRM;199502;83.2
CRM;199503;81.7
CRM;199504;72.0
CRM;199505;76.7
CRM;199506;59.4
CRM;199507;131.4
CRM;199508;55.1
CRM;199509;92.5
CRM;199510;46.8
CRM;199511;69.5
CRM;199512;65.2
CRM;199601;41.8
CRM;199602;83.2
CRM;199603;61.6
CRM;199604;56.2
CRM;199605;83.5
CRM;199606;72.0
CRM;199607;58.7
CRM;199608;82.8
CRM;199609;55.8
CRM;199610;85.3
CRM;199611;79.6
CRM;199612;78.1
CRM;199701;43.9
CRM;199702;104.8
CRM;199703;77.8
CRM;199704;65.9
CRM;199705;65.5
CRM;199706;78.5
CRM;199707;73.8
CRM;199708;85.3
CRM;199709;67.3
CRM;199710;105.1
CRM;199711;61.9
CRM;199712;76.7
CRM;199801;126.4
CRM;199802;70.9
CRM;199803;84.6
