 

stn;time;rzz150mx
VSVER;201310;1.7
VSVER;201311;1.7
VSVER;201312;0.8
VSVER;201401;0.6
VSVER;201402;1.1
VSVER;201403;0.6
VSVER;201404;1.2
VSVER;201405;2.4
VSVER;201406;2.4
VSVER;201407;2.0
VSVER;201408;4.6
VSVER;201409;4.6
VSVER;201410;1.3
VSVER;201411;0.8
VSVER;201412;1.7
VSVER;201501;0.9
VSVER;201502;0.4
VSVER;201503;0.8
VSVER;201504;1.4
VSVER;201505;2.6
VSVER;201506;4.0
VSVER;201507;2.4
VSVER;201508;2.9
VSVER;201509;2.2
VSVER;201510;1.0
VSVER;201511;1.8
VSVER;201512;0.4
VSVER;201601;1.2
VSVER;201602;1.1
VSVER;201603;0.9
VSVER;201604;1.0
VSVER;201605;2.8
VSVER;201606;3.4
VSVER;201607;7.6
VSVER;201608;1.9
VSVER;201609;0.8
VSVER;201610;1.6
VSVER;201611;1.1
VSVER;201612;0.1
VSVER;201701;0.8
VSVER;201702;1.2
VSVER;201703;1.5
VSVER;201704;0.4
VSVER;201705;8.7
VSVER;201706;3.2
VSVER;201707;2.7
VSVER;201708;4.2
VSVER;201709;1.2
