 

stn;time;rre150mx
SCD;201511;2.2
SCD;201512;0.0
SCD;201601;12.5
SCD;201602;43.5
SCD;201603;22.1
SCD;201604;27.8
SCD;201605;99.1
SCD;201606;62.2
SCD;201607;48.8
SCD;201608;70.5
SCD;201609;34.2
SCD;201610;55.1
SCD;201611;50.3
SCD;201612;2.5
SCD;201701;8.3
SCD;201702;30.3
SCD;201703;17.4
SCD;201704;78.0
SCD;201705;31.7
SCD;201706;76.7
SCD;201707;29.9
SCD;201708;46.0
SCD;201709;99.1
SCD;201710;6.6
SCD;201711;98.6
SCD;201712;90.0
SCD;201801;21.0
SCD;201802;6.3
SCD;201803;42.5
SCD;201804;50.0
SCD;201805;54.0
SCD;201806;31.0
SCD;201807;54.0
SCD;201808;42.5
SCD;201809;11.0
SCD;201810;83.0
SCD;201811;53.0
SCD;201812;8.5
SCD;201901;5.4
SCD;201902;22.4
SCD;201903;29.5
SCD;201904;45.5
SCD;201905;38.5
SCD;201906;28.7
SCD;201907;34.1
SCD;201908;51.0
SCD;201909;55.7
SCD;201910;79.4
SCD;201911;66.5
SCD;201912;80.0
SCD;202001;5.8
SCD;202002;3.5
SCD;202003;73.0
SCD;202004;39.0
SCD;202005;50.6
SCD;202006;73.0
SCD;202007;35.3
SCD;202008;62.8
SCD;202009;66.5
SCD;202010;117.0
SCD;202011;3.8
SCD;202012;70.6
SCD;202101;36.2
SCD;202102;39.5
SCD;202103;4.3
SCD;202104;40.9
SCD;202105;50.0
