 

stn;time;rre150yx
DLALM;1955;39.9
DLALM;1956;30.3
DLALM;1957;31.8
DLALM;1958;47.9
DLALM;1959;52.1
DLALM;1960;42.3
DLALM;1961;30.6
DLALM;1962;30.4
DLALM;1963;34.4
DLALM;1964;25.0
DLALM;1965;48.8
DLALM;1966;31.3
DLALM;1967;33.1
DLALM;1968;42.6
DLALM;1969;48.2
DLALM;1970;36.9
DLALM;1971;27.8
DLALM;1972;32.4
DLALM;1973;36.9
DLALM;1974;29.9
DLALM;1975;39.4
DLALM;1976;29.3
DLALM;1977;68.9
DLALM;1978;46.1
DLALM;1979;63.6
DLALM;1980;42.8
DLALM;1981;53.7
DLALM;1982;29.0
DLALM;1983;42.8
DLALM;1984;40.8
DLALM;1985;36.3
DLALM;1986;30.6
DLALM;1987;58.1
DLALM;1988;30.4
DLALM;1989;29.1
DLALM;1990;40.7
DLALM;1991;50.7
DLALM;1992;45.0
DLALM;1993;48.0
DLALM;1994;49.7
DLALM;1995;43.6
DLALM;1996;34.3
DLALM;1997;44.6
DLALM;1998;39.1
DLALM;1999;50.2
DLALM;2000;65.6
DLALM;2001;29.5
DLALM;2002;42.5
DLALM;2003;29.9
DLALM;2004;34.9
DLALM;2005;45.9
DLALM;2006;37.9
DLALM;2007;51.7
DLALM;2008;44.4
DLALM;2009;29.6
DLALM;2010;44.9
DLALM;2011;34.4
DLALM;2012;28.0
DLALM;2013;54.9
DLALM;2014;62.7
DLALM;2015;49.4
DLALM;2016;25.9
DLALM;2017;41.8
DLALM;2018;31.7
DLALM;2019;87.5
DLALM;2020;46.6
