 

stn;time;fu3010m1
WSLOTF;201006;22.7
WSLOTF;201007;22.7
WSLOTF;201008;22.7
WSLOTF;201009;22.7
WSLOTF;201010;18.0
WSLOTF;201011;31.7
WSLOTF;201012;31.7
WSLOTF;201101;27.0
WSLOTF;201102;18.0
WSLOTF;201103;27.0
WSLOTF;201104;18.0
WSLOTF;201105;18.0
WSLOTF;201106;31.7
WSLOTF;201107;18.0
WSLOTF;201108;22.7
WSLOTF;201109;18.0
WSLOTF;201110;22.7
WSLOTF;201111;13.7
WSLOTF;201112;36.0
WSLOTF;201201;45.0
WSLOTF;201202;27.0
WSLOTF;201203;31.7
WSLOTF;201204;31.7
WSLOTF;201205;22.7
WSLOTF;201206;36.0
WSLOTF;201207;27.0
WSLOTF;201208;18.0
WSLOTF;201209;27.0
WSLOTF;201210;22.7
WSLOTF;201211;36.0
WSLOTF;201212;40.7
WSLOTF;201301;45.0
WSLOTF;201302;45.0
WSLOTF;201303;31.7
WSLOTF;201304;36.0
WSLOTF;201305;31.7
WSLOTF;201306;22.7
WSLOTF;201307;22.7
WSLOTF;201308;18.0
WSLOTF;201309;31.7
WSLOTF;201310;31.7
WSLOTF;201311;40.7
WSLOTF;201312;36.0
WSLOTF;201401;45.0
WSLOTF;201402;40.7
WSLOTF;201403;31.7
