 

stn;time;rti150yx
INN;1961;19610712
INN;1962;19620703
INN;1963;19631007
INN;1964;19640513
INN;1965;19650610
INN;1966;19660506
INN;1967;19670708
INN;1968;19680606
INN;1969;19690815
INN;1970;19700809
INN;1971;19710811
INN;1972;19720710
INN;1973;19730623
INN;1974;19740724
INN;1975;19750823
INN;1976;19760726
INN;1977;19770731
INN;1978;19780807
INN;1979;19790616
INN;1980;19800601
INN;1981;19810718
INN;1982;19820605
INN;1983;19830801
INN;1984;19840905
INN;1985;19850806
INN;1986;19860529
INN;1987;19870615
INN;1988;19880604
INN;1989;19890731
INN;1990;19900627
INN;1991;19911221
INN;1992;19920315
INN;1993;19930705
INN;1994;19940518
INN;1995;19950711
INN;1996;19960708
INN;1997;19970705
INN;1998;19980822
INN;1999;19990521
INN;2000;20000920
INN;2001;20010715
INN;2002;20020811
INN;2003;20030830
INN;2004;20040602
INN;2005;20050822
INN;2006;20060916
INN;2007;20070808
INN;2008;20080815
INN;2009;20090717
INN;2010;20100717
INN;2011;20110629
INN;2012;20121009
INN;2013;20130531
INN;2014;20141105
INN;2015;20151120
INN;2016;20160512
INN;2017;20170831
INN;2018;20181202
INN;2019;20190520
INN;2020;20200803
