 

stn;time;tre200dn
TGFRA;20160204;2.0
TGFRA;20160205;1.3
TGFRA;20160206;0.3
TGFRA;20160207;-0.2
TGFRA;20160208;0.4
TGFRA;20160209;3.4
TGFRA;20160210;1.6
TGFRA;20160211;-0.2
TGFRA;20160212;0.4
TGFRA;20160213;1.0
TGFRA;20160214;2.1
TGFRA;20160215;1.2
TGFRA;20160216;2.4
TGFRA;20160217;0.3
TGFRA;20160218;-1.2
TGFRA;20160219;0.0
TGFRA;20160220;-2.3
TGFRA;20160221;5.9
TGFRA;20160222;6.1
TGFRA;20160223;0.7
TGFRA;20160224;-0.6
TGFRA;20160225;0.6
TGFRA;20160226;-
TGFRA;20160227;-3.2
TGFRA;20160228;-0.5
TGFRA;20160229;0.7
TGFRA;20160301;0.5
TGFRA;20160302;1.4
TGFRA;20160303;-0.8
TGFRA;20160304;-3.3
TGFRA;20160305;0.1
TGFRA;20160306;0.6
TGFRA;20160307;-0.7
TGFRA;20160308;0.7
TGFRA;20160309;-1.8
TGFRA;20160310;-3.7
TGFRA;20160311;-0.6
TGFRA;20160312;3.7
TGFRA;20160313;4.4
TGFRA;20160314;0.0
TGFRA;20160315;-2.7
TGFRA;20160316;0.8
TGFRA;20160317;-2.7
TGFRA;20160318;-2.3
TGFRA;20160319;-1.3
TGFRA;20160320;1.6
TGFRA;20160321;1.6
TGFRA;20160322;-0.7
TGFRA;20160323;0.3
TGFRA;20160324;3.6
TGFRA;20160325;4.5
TGFRA;20160326;2.3
TGFRA;20160327;0.0
TGFRA;20160328;-0.5
TGFRA;20160329;8.6
TGFRA;20160330;7.6
TGFRA;20160331;4.1
TGFRA;20160401;6.6
TGFRA;20160402;8.3
TGFRA;20160403;7.4
TGFRA;20160404;7.8
TGFRA;20160405;6.6
TGFRA;20160406;8.1
TGFRA;20160407;6.0
TGFRA;20160408;5.1
TGFRA;20160409;5.7
TGFRA;20160410;5.4
TGFRA;20160411;1.8
TGFRA;20160412;6.4
TGFRA;20160413;7.6
TGFRA;20160414;7.1
TGFRA;20160415;7.1
TGFRA;20160416;8.6
TGFRA;20160417;6.2
TGFRA;20160418;3.9
TGFRA;20160419;4.4
TGFRA;20160420;1.4
TGFRA;20160421;2.4
TGFRA;20160422;7.5
TGFRA;20160423;4.7
TGFRA;20160424;1.8
TGFRA;20160425;2.0
TGFRA;20160426;3.1
TGFRA;20160427;-0.2
TGFRA;20160428;-1.8
TGFRA;20160429;0.6
TGFRA;20160430;3.1
TGFRA;20160501;6.3
TGFRA;20160502;6.5
TGFRA;20160503;5.3
TGFRA;20160504;3.9
TGFRA;20160505;1.9
TGFRA;20160506;3.9
TGFRA;20160507;5.7
TGFRA;20160508;6.2
TGFRA;20160509;8.0
TGFRA;20160510;12.4
TGFRA;20160511;9.9
TGFRA;20160512;10.1
TGFRA;20160513;9.5
TGFRA;20160514;8.2
TGFRA;20160515;6.8
TGFRA;20160516;4.8
TGFRA;20160517;6.8
TGFRA;20160518;5.9
TGFRA;20160519;9.0
TGFRA;20160520;6.3
TGFRA;20160521;6.9
TGFRA;20160522;9.3
TGFRA;20160523;7.4
TGFRA;20160524;8.3
TGFRA;20160525;6.5
TGFRA;20160526;9.8
TGFRA;20160527;13.1
TGFRA;20160528;15.5
TGFRA;20160529;14.1
TGFRA;20160530;12.8
TGFRA;20160531;10.1
TGFRA;20160601;13.3
TGFRA;20160602;13.8
TGFRA;20160603;13.2
TGFRA;20160604;13.4
TGFRA;20160605;14.4
TGFRA;20160606;14.3
TGFRA;20160607;14.4
TGFRA;20160608;14.0
TGFRA;20160609;12.4
TGFRA;20160610;10.6
TGFRA;20160611;14.7
TGFRA;20160612;14.0
TGFRA;20160613;13.1
TGFRA;20160614;11.9
TGFRA;20160615;10.6
TGFRA;20160616;12.3
TGFRA;20160617;10.8
TGFRA;20160618;9.4
TGFRA;20160619;12.8
TGFRA;20160620;12.4
TGFRA;20160621;13.4
TGFRA;20160622;16.5
TGFRA;20160623;15.8
TGFRA;20160624;17.1
TGFRA;20160625;16.2
TGFRA;20160626;14.7
TGFRA;20160627;13.9
TGFRA;20160628;13.5
TGFRA;20160629;15.6
TGFRA;20160630;16.6
TGFRA;20160701;15.6
TGFRA;20160702;14.1
TGFRA;20160703;13.3
TGFRA;20160704;12.4
TGFRA;20160705;13.8
TGFRA;20160706;15.1
TGFRA;20160707;11.9
TGFRA;20160708;12.8
TGFRA;20160709;17.2
TGFRA;20160710;15.1
TGFRA;20160711;18.2
TGFRA;20160712;14.8
TGFRA;20160713;11.4
TGFRA;20160714;10.4
TGFRA;20160715;10.3
TGFRA;20160716;8.9
TGFRA;20160717;9.7
TGFRA;20160718;13.7
TGFRA;20160719;15.7
TGFRA;20160720;14.7
TGFRA;20160721;19.5
TGFRA;20160722;18.2
TGFRA;20160723;17.3
TGFRA;20160724;16.3
TGFRA;20160725;17.1
TGFRA;20160726;17.3
