 

stn;time;rre150mx
MMZOZ;201709;29.3
MMZOZ;201710;3.7
MMZOZ;201711;13.7
MMZOZ;201712;44.2
MMZOZ;201801;20.7
MMZOZ;201802;2.0
MMZOZ;201803;10.3
MMZOZ;201804;15.0
MMZOZ;201805;13.4
MMZOZ;201806;8.2
MMZOZ;201807;37.6
MMZOZ;201808;27.5
MMZOZ;201809;7.3
MMZOZ;201810;64.3
MMZOZ;201811;12.9
MMZOZ;201812;16.6
MMZOZ;201901;26.0
MMZOZ;201902;35.0
MMZOZ;201903;17.7
MMZOZ;201904;42.5
MMZOZ;201905;16.8
MMZOZ;201906;21.6
MMZOZ;201907;18.6
MMZOZ;201908;27.0
MMZOZ;201909;26.4
MMZOZ;201910;16.1
MMZOZ;201911;23.8
MMZOZ;201912;11.2
MMZOZ;202001;6.0
MMZOZ;202002;6.7
MMZOZ;202003;9.7
MMZOZ;202004;10.1
MMZOZ;202005;12.6
MMZOZ;202006;28.4
MMZOZ;202007;11.2
MMZOZ;202008;42.2
MMZOZ;202009;24.3
MMZOZ;202010;41.1
MMZOZ;202011;3.9
MMZOZ;202012;20.7
MMZOZ;202101;19.5
MMZOZ;202102;19.4
MMZOZ;202103;5.7
MMZOZ;202104;8.1
MMZOZ;202105;17.2
