 

stn;time;tre200y0
IYBRI;1971;11.1
IYBRI;1972;10.7
IYBRI;1973;10.7
IYBRI;1974;10.6
IYBRI;1975;10.5
IYBRI;1976;10.4
IYBRI;1977;9.2
IYBRI;1978;8.3
IYBRI;1979;8.0
IYBRI;1980;7.1
IYBRI;1981;7.6
IYBRI;1982;10.4
IYBRI;1983;9.9
IYBRI;1984;8.7
IYBRI;1985;8.7
IYBRI;1986;8.5
IYBRI;1987;8.7
IYBRI;1988;9.1
IYBRI;1989;8.8
IYBRI;1990;8.9
IYBRI;1991;10.3
IYBRI;1992;10.8
IYBRI;1993;10.6
IYBRI;1994;11.7
IYBRI;1995;10.7
IYBRI;1996;10.5
IYBRI;1997;11.0
IYBRI;1998;10.7
IYBRI;1999;10.4
IYBRI;2000;11.0
IYBRI;2001;10.5
IYBRI;2002;10.9
IYBRI;2003;11.7
IYBRI;2004;11.0
IYBRI;2005;10.8
IYBRI;2006;11.3
IYBRI;2007;11.9
IYBRI;2008;11.4
IYBRI;2009;11.4
IYBRI;2010;10.7
IYBRI;2011;11.6
IYBRI;2012;10.3
IYBRI;2013;10.3
IYBRI;2014;11.1
IYBRI;2015;10.9
IYBRI;2016;10.6
IYBRI;2017;10.5
IYBRI;2018;11.2
IYBRI;2019;10.8
IYBRI;2020;10.5
