 

stn;time;rsd300y0
DLWOL;1958;9
DLWOL;1959;1
DLWOL;1960;3
DLWOL;1961;2
DLWOL;1962;5
DLWOL;1963;0
DLWOL;1964;4
DLWOL;1965;4
DLWOL;1966;2
DLWOL;1967;6
DLWOL;1968;9
DLWOL;1969;5
DLWOL;1970;9
DLWOL;1971;5
DLWOL;1972;6
DLWOL;1973;6
DLWOL;1974;7
DLWOL;1975;2
DLWOL;1976;3
DLWOL;1977;4
DLWOL;1978;5
DLWOL;1979;4
DLWOL;1980;6
DLWOL;1981;6
DLWOL;1982;7
DLWOL;1983;7
DLWOL;1984;3
DLWOL;1985;0
DLWOL;1986;6
DLWOL;1987;6
DLWOL;1988;4
DLWOL;1989;5
DLWOL;1990;3
DLWOL;1991;6
DLWOL;1992;3
DLWOL;1993;6
DLWOL;1994;7
DLWOL;1995;5
DLWOL;1996;4
DLWOL;1997;3
DLWOL;1998;1
DLWOL;1999;6
DLWOL;2000;5
DLWOL;2001;6
DLWOL;2002;6
DLWOL;2003;1
DLWOL;2004;2
DLWOL;2005;1
DLWOL;2006;6
DLWOL;2007;3
DLWOL;2008;2
DLWOL;2009;2
DLWOL;2010;3
DLWOL;2011;0
DLWOL;2012;6
DLWOL;2013;5
DLWOL;2014;2
DLWOL;2015;4
