 

stn;time;rhs150m0
STB;189808;146.0
STB;189809;68.1
STB;189810;149.0
STB;189811;97.3
STB;189812;91.2
STB;189901;223.3
STB;189902;24.9
STB;189903;86.0
STB;189904;237.6
STB;189905;212.7
STB;189906;101.9
STB;189907;216.4
STB;189908;109.1
STB;189909;351.3
STB;189910;75.8
STB;189911;26.1
STB;189912;100.5
STB;190001;235.5
STB;190002;128.6
STB;190003;116.5
STB;190004;114.7
STB;190005;148.7
STB;190006;164.1
STB;190007;246.8
STB;190008;160.5
STB;190009;57.0
STB;190010;96.9
STB;190011;88.8
STB;190012;162.8
STB;190101;114.1
STB;190102;58.8
STB;190103;113.4
STB;190104;226.8
STB;190105;47.5
STB;190106;184.8
STB;190107;115.6
STB;190108;331.3
STB;190109;160.0
STB;190110;215.4
STB;190111;37.7
STB;190112;155.6
STB;190201;131.6
STB;190202;45.2
STB;190203;219.4
STB;190204;55.9
STB;190205;261.6
STB;190206;146.4
STB;190207;119.6
STB;190208;196.9
STB;190209;141.6
STB;190210;148.7
STB;190211;16.3
STB;190212;219.9
STB;190301;73.2
STB;190302;76.1
STB;190303;108.7
STB;190304;185.0
STB;190305;50.3
STB;190306;124.5
STB;190307;280.7
STB;190308;184.9
STB;190309;63.5
STB;190310;183.5
STB;190311;154.7
STB;190312;38.3
STB;190401;66.5
STB;190402;185.8
STB;190403;67.8
STB;190404;156.4
STB;190405;248.9
STB;190406;172.5
STB;190407;52.7
STB;190408;154.4
STB;190409;171.2
STB;190410;152.2
STB;190411;111.2
STB;190412;80.2
STB;190501;128.8
STB;190502;75.1
STB;190503;170.2
STB;190504;255.9
STB;190505;108.5
STB;190506;80.6
STB;190507;180.5
STB;190508;280.8
STB;190509;197.6
STB;190510;218.5
STB;190511;128.7
STB;190512;70.8
STB;190601;144.0
STB;190602;116.5
STB;190603;161.7
STB;190604;69.7
STB;190605;170.4
STB;190606;212.6
STB;190607;333.5
STB;190608;177.2
STB;190609;94.9
STB;190610;26.8
STB;190611;91.7
STB;190612;199.1
STB;190701;171.6
STB;190702;81.7
STB;190703;196.5
STB;190704;132.0
STB;190705;105.6
STB;190706;115.4
STB;190707;225.9
STB;190708;175.0
STB;190709;84.9
STB;190710;60.5
STB;190711;40.6
STB;190712;180.2
STB;190801;80.3
STB;190802;222.1
STB;190803;85.5
STB;190804;147.9
STB;190805;140.8
STB;190806;92.9
STB;190807;207.1
STB;190808;178.8
STB;190809;241.9
STB;190810;0.6
STB;190811;88.2
STB;190812;63.0
STB;190901;94.0
STB;190902;46.4
STB;190903;96.5
STB;190904;113.0
STB;190905;92.8
STB;190906;254.3
STB;190907;262.3
STB;190908;218.0
STB;190909;103.4
STB;190910;117.5
STB;190911;80.2
STB;190912;175.8
STB;191001;316.1
STB;191002;141.1
STB;191003;36.8
STB;191004;170.4
STB;191005;119.9
STB;191006;357.6
STB;191007;262.5
STB;191008;251.2
STB;191009;181.5
STB;191010;73.2
STB;191011;207.9
STB;191012;157.4
STB;191101;30.2
STB;191102;95.9
STB;191103;90.2
STB;191104;90.7
STB;191105;104.1
STB;191106;205.2
STB;191107;104.8
STB;191108;120.4
STB;191109;143.3
STB;191110;105.6
STB;191111;39.1
STB;191112;157.4
STB;191201;128.5
STB;191202;88.8
STB;191203;132.1
STB;191204;132.3
STB;191205;212.6
STB;191206;236.7
STB;191207;157.8
STB;191208;318.2
STB;191209;155.1
STB;191210;177.8
STB;191211;147.0
STB;191212;78.2
STB;191301;146.9
STB;191302;48.2
STB;191303;67.2
STB;191304;101.7
STB;191305;139.1
STB;191306;241.3
STB;191307;317.3
STB;191308;340.7
STB;191309;155.2
STB;191310;50.2
STB;191311;221.9
STB;191312;183.7
STB;191401;165.4
STB;191402;36.8
STB;191403;299.1
STB;191404;107.2
STB;191405;182.0
STB;191406;194.8
STB;191407;334.3
STB;191408;200.6
STB;191409;240.3
STB;191410;100.9
STB;191411;103.7
STB;191412;57.7
STB;191501;210.3
STB;191502;102.4
STB;191503;190.3
STB;191504;93.7
STB;191505;98.8
STB;191506;126.3
STB;191507;282.5
STB;191508;253.2
STB;191509;142.5
STB;191510;28.4
STB;191511;89.5
STB;191512;201.8
STB;191601;176.2
STB;191602;185.0
STB;191603;98.8
STB;191604;179.0
STB;191605;85.3
STB;191606;210.0
STB;191607;215.3
STB;191608;217.9
STB;191609;225.7
STB;191610;245.2
STB;191611;118.7
STB;191612;158.6
STB;191701;73.7
STB;191702;31.0
STB;191703;128.5
STB;191704;172.2
STB;191705;69.1
STB;191706;126.3
STB;191707;175.0
STB;191708;285.3
STB;191709;96.5
STB;191710;311.2
STB;191711;141.6
STB;191712;63.0
STB;191801;88.5
STB;191802;51.2
STB;191803;47.0
STB;191804;106.7
STB;191805;64.0
STB;191806;267.5
STB;191807;165.3
STB;191808;283.7
STB;191809;178.5
STB;191810;69.7
STB;191811;52.8
STB;191812;344.7
STB;191901;53.5
STB;191902;112.1
STB;191903;196.0
STB;191904;203.2
STB;191905;99.6
STB;191906;185.7
STB;191907;207.1
STB;191908;128.0
STB;191909;122.9
STB;191910;127.5
STB;191911;169.5
STB;191912;374.4
STB;192001;200.1
STB;192002;38.0
STB;192003;64.8
STB;192004;111.4
STB;192005;148.5
STB;192006;157.7
STB;192007;284.3
STB;192008;147.4
STB;192009;201.4
STB;192010;0.0
STB;192011;8.3
STB;192012;77.2
STB;192101;145.1
STB;192102;9.8
STB;192103;58.5
STB;192104;115.2
STB;192105;112.2
STB;192106;300.5
STB;192107;35.1
STB;192108;132.4
STB;192109;99.2
STB;192110;99.8
STB;192111;162.5
STB;192112;103.9
STB;192201;229.4
STB;192202;176.3
STB;192203;119.1
STB;192204;231.9
STB;192205;76.5
STB;192206;287.1
STB;192207;286.5
STB;192208;266.1
STB;192209;264.2
STB;192210;128.8
STB;192211;196.3
STB;192212;114.1
