 

stn;time;rre150m0
RIH;199509;73.4
RIH;199510;11.0
RIH;199511;68.4
RIH;199512;104.5
RIH;199601;8.5
RIH;199602;27.8
RIH;199603;27.1
RIH;199604;23.4
RIH;199605;78.6
RIH;199606;73.6
RIH;199607;86.8
RIH;199608;111.6
RIH;199609;32.9
RIH;199610;90.4
RIH;199611;114.7
RIH;199612;68.7
RIH;199701;35.4
RIH;199702;48.5
RIH;199703;10.1
RIH;199704;38.9
RIH;199705;46.0
RIH;199706;126.9
RIH;199707;84.7
RIH;199708;38.3
RIH;199709;57.0
RIH;199710;41.6
RIH;199711;60.6
RIH;199712;83.0
RIH;199801;47.6
RIH;199802;25.1
RIH;199803;37.0
RIH;199804;107.5
RIH;199805;54.0
RIH;199806;72.4
RIH;199807;82.6
RIH;199808;62.1
RIH;199809;105.4
RIH;199810;88.5
RIH;199811;68.8
RIH;199812;28.0
RIH;199901;45.6
RIH;199902;75.5
RIH;199903;52.1
RIH;199904;98.5
RIH;199905;168.6
RIH;199906;109.7
RIH;199907;127.7
RIH;199908;87.1
RIH;199909;101.6
RIH;199910;86.4
RIH;199911;48.7
RIH;199912;110.6
RIH;200001;21.5
RIH;200002;69.3
RIH;200003;30.5
RIH;200004;42.1
RIH;200005;73.5
RIH;200006;55.6
RIH;200007;142.8
RIH;200008;77.3
RIH;200009;59.6
RIH;200010;55.9
RIH;200011;98.1
RIH;200012;42.9
RIH;200101;92.7
RIH;200102;18.9
RIH;200103;197.4
RIH;200104;102.1
RIH;200105;127.3
RIH;200106;90.8
RIH;200107;65.1
RIH;200108;46.7
RIH;200109;92.6
RIH;200110;70.3
RIH;200111;74.1
RIH;200112;32.8
RIH;200201;14.1
RIH;200202;73.7
RIH;200203;26.5
RIH;200204;39.8
RIH;200205;146.4
RIH;200206;80.9
RIH;200207;107.3
RIH;200208;93.8
RIH;200209;93.3
RIH;200210;159.8
RIH;200211;181.5
RIH;200212;46.5
RIH;200301;53.4
RIH;200302;26.6
RIH;200303;19.5
RIH;200304;45.3
RIH;200305;78.2
RIH;200306;12.6
RIH;200307;58.6
RIH;200308;44.2
RIH;200309;56.9
RIH;200310;116.4
RIH;200311;48.7
RIH;200312;18.1
RIH;200401;120.3
RIH;200402;31.8
RIH;200403;36.7
RIH;200404;21.4
RIH;200405;42.8
RIH;200406;74.3
RIH;200407;80.6
RIH;200408;81.4
RIH;200409;44.5
RIH;200410;168.8
RIH;200411;27.9
RIH;200412;66.3
RIH;200501;26.0
RIH;200502;31.4
RIH;200503;47.7
RIH;200504;91.7
RIH;200505;90.4
RIH;200506;67.7
RIH;200507;94.8
RIH;200508;63.5
RIH;200509;41.5
RIH;200510;65.4
RIH;200511;36.0
RIH;200512;45.9
RIH;200601;10.2
RIH;200602;38.5
RIH;200603;124.0
RIH;200604;136.2
RIH;200605;144.9
RIH;200606;69.4
RIH;200607;22.1
RIH;200608;166.5
RIH;200609;168.4
RIH;200610;65.3
RIH;200611;34.1
RIH;200612;47.3
RIH;200701;39.2
RIH;200702;58.9
RIH;200703;65.0
RIH;200704;3.0
RIH;200705;127.0
RIH;200706;163.9
RIH;200707;114.2
RIH;200708;177.9
RIH;200709;39.0
RIH;200710;3.7
RIH;200711;40.7
RIH;200712;37.8
RIH;200801;49.2
RIH;200802;16.9
RIH;200803;43.2
RIH;200804;116.8
RIH;200805;59.6
RIH;200806;66.7
RIH;200807;91.3
RIH;200808;96.6
RIH;200809;107.8
RIH;200810;113.0
RIH;200811;20.0
RIH;200812;78.9
RIH;200901;18.5
RIH;200902;56.3
RIH;200903;71.4
RIH;200904;23.1
RIH;200905;90.7
RIH;200906;60.6
RIH;200907;108.8
RIH;200908;48.4
RIH;200909;40.9
RIH;200910;45.3
RIH;200911;83.8
RIH;200912;115.3
RIH;201001;47.9
RIH;201002;63.0
RIH;201003;44.4
RIH;201004;20.1
RIH;201005;148.7
RIH;201006;68.8
RIH;201007;42.3
RIH;201008;151.2
RIH;201009;45.7
RIH;201010;37.2
RIH;201011;74.1
RIH;201012;145.5
RIH;201101;47.4
RIH;201102;27.7
RIH;201103;39.0
RIH;201104;23.0
RIH;201105;58.8
RIH;201106;75.9
RIH;201107;133.2
RIH;201108;40.6
RIH;201109;65.5
RIH;201110;44.7
RIH;201111;4.0
RIH;201112;118.1
RIH;201201;63.4
RIH;201202;15.7
RIH;201203;14.9
RIH;201204;98.3
RIH;201205;62.9
RIH;201206;150.4
RIH;201207;112.6
RIH;201208;108.2
RIH;201209;73.6
RIH;201210;88.8
RIH;201211;151.1
RIH;201212;97.5
RIH;201301;42.4
RIH;201302;73.6
RIH;201303;61.0
RIH;201304;76.1
RIH;201305;119.8
RIH;201306;75.7
RIH;201307;101.2
RIH;201308;85.8
RIH;201309;85.1
RIH;201310;97.0
RIH;201311;88.0
RIH;201312;83.4
RIH;201401;55.7
RIH;201402;68.4
RIH;201403;16.7
RIH;201404;54.6
RIH;201405;60.4
RIH;201406;56.8
RIH;201407;215.4
RIH;201408;91.6
RIH;201409;41.4
RIH;201410;83.1
RIH;201411;92.1
RIH;201412;49.2
RIH;201501;82.7
RIH;201502;30.8
RIH;201503;35.6
RIH;201504;85.3
RIH;201505;91.9
RIH;201506;95.8
RIH;201507;26.5
RIH;201508;62.6
RIH;201509;56.1
RIH;201510;33.2
RIH;201511;44.0
RIH;201512;15.9
RIH;201601;131.3
RIH;201602;85.4
RIH;201603;40.6
RIH;201604;139.1
RIH;201605;138.8
RIH;201606;211.2
RIH;201607;62.9
RIH;201608;104.1
RIH;201609;44.8
RIH;201610;56.7
RIH;201611;58.4
RIH;201612;4.7
RIH;201701;54.3
RIH;201702;50.7
RIH;201703;32.1
RIH;201704;61.0
RIH;201705;106.3
RIH;201706;39.1
RIH;201707;79.0
RIH;201708;93.6
RIH;201709;37.9
RIH;201710;39.9
RIH;201711;94.7
RIH;201712;80.7
RIH;201801;104.0
RIH;201802;36.1
RIH;201803;51.1
RIH;201804;18.8
RIH;201805;136.2
RIH;201806;35.4
RIH;201807;34.3
RIH;201808;56.2
RIH;201809;21.8
RIH;201810;41.5
RIH;201811;36.6
RIH;201812;86.5
RIH;201901;24.3
RIH;201902;23.9
RIH;201903;36.8
RIH;201904;65.4
RIH;201905;70.3
RIH;201906;78.4
RIH;201907;89.2
RIH;201908;127.5
RIH;201909;46.5
RIH;201910;111.0
RIH;201911;55.6
RIH;201912;50.4
RIH;202001;22.0
RIH;202002;59.6
RIH;202003;40.8
RIH;202004;22.1
RIH;202005;72.0
RIH;202006;71.2
RIH;202007;7.8
RIH;202008;190.2
RIH;202009;45.7
RIH;202010;103.8
RIH;202011;15.8
RIH;202012;71.6
RIH;202101;115.2
RIH;202102;41.6
RIH;202103;64.0
