 

stn;time;breclod0
BOT;20050601;0
BOT;20050602;0
BOT;20050603;0
BOT;20050604;0
BOT;20050605;0
BOT;20050606;0
BOT;20050607;0
BOT;20050608;0
BOT;20050609;0
BOT;20050610;0
BOT;20050611;0
BOT;20050612;0
BOT;20050613;0
BOT;20050614;0
BOT;20050615;0
BOT;20050616;0
BOT;20050617;0
BOT;20050618;0
BOT;20050619;0
BOT;20050620;0
BOT;20050621;0
BOT;20050622;0
BOT;20050623;11
BOT;20050624;6
BOT;20050625;0
BOT;20050626;0
BOT;20050627;0
BOT;20050628;5
BOT;20050629;0
BOT;20050630;0
BOT;20050701;0
BOT;20050702;0
BOT;20050703;0
BOT;20050704;2
BOT;20050705;0
BOT;20050706;0
BOT;20050707;0
BOT;20050708;0
BOT;20050709;0
BOT;20050710;0
BOT;20050711;0
BOT;20050712;0
BOT;20050713;0
BOT;20050714;0
BOT;20050715;0
BOT;20050716;7
BOT;20050717;0
BOT;20050718;2
BOT;20050719;0
BOT;20050720;0
BOT;20050721;0
BOT;20050722;0
BOT;20050723;0
BOT;20050724;1
BOT;20050725;1
BOT;20050726;0
BOT;20050727;0
BOT;20050728;0
BOT;20050729;2
BOT;20050730;0
BOT;20050731;0
BOT;20050801;0
BOT;20050802;0
BOT;20050803;0
BOT;20050804;0
BOT;20050805;0
BOT;20050806;0
BOT;20050807;0
BOT;20050808;0
BOT;20050809;0
BOT;20050810;0
BOT;20050811;0
BOT;20050812;0
BOT;20050813;0
BOT;20050814;5
BOT;20050815;0
BOT;20050816;0
BOT;20050817;0
BOT;20050818;17
BOT;20050819;0
BOT;20050820;0
BOT;20050821;0
BOT;20050822;0
BOT;20050823;0
BOT;20050824;0
BOT;20050825;0
BOT;20050826;0
BOT;20050827;0
BOT;20050828;0
BOT;20050829;0
BOT;20050830;0
BOT;20050831;0
BOT;20050901;0
BOT;20050902;0
BOT;20050903;0
BOT;20050904;0
BOT;20050905;4
BOT;20050906;0
BOT;20050907;0
BOT;20050908;0
BOT;20050909;0
BOT;20050910;1
BOT;20050911;0
BOT;20050912;0
BOT;20050913;0
BOT;20050914;0
BOT;20050915;0
BOT;20050916;0
BOT;20050917;0
BOT;20050918;0
BOT;20050919;0
BOT;20050920;0
BOT;20050921;0
BOT;20050922;0
BOT;20050923;0
BOT;20050924;0
BOT;20050925;0
BOT;20050926;0
BOT;20050927;0
BOT;20050928;0
BOT;20050929;0
BOT;20050930;0
BOT;20051001;0
BOT;20051002;0
BOT;20051003;0
BOT;20051004;0
BOT;20051005;0
BOT;20051006;0
BOT;20051007;0
BOT;20051008;0
BOT;20051009;0
BOT;20051010;0
BOT;20051011;0
BOT;20051012;0
BOT;20051013;0
BOT;20051014;0
BOT;20051015;0
BOT;20051016;0
BOT;20051017;0
BOT;20051018;0
BOT;20051019;0
BOT;20051020;0
BOT;20051021;0
BOT;20051022;0
BOT;20051023;0
BOT;20051024;0
BOT;20051025;0
BOT;20051026;0
BOT;20051027;0
BOT;20051028;0
BOT;20051029;0
BOT;20051030;0
BOT;20051031;0
BOT;20051101;0
BOT;20051102;0
BOT;20051103;0
BOT;20051104;0
BOT;20051105;0
BOT;20051106;0
BOT;20051107;0
BOT;20051108;0
BOT;20051109;0
BOT;20051110;0
BOT;20051111;0
BOT;20051112;0
BOT;20051113;0
BOT;20051114;0
BOT;20051115;0
BOT;20051116;0
BOT;20051117;0
BOT;20051118;0
BOT;20051119;0
BOT;20051120;0
BOT;20051121;0
BOT;20051122;0
BOT;20051123;0
BOT;20051124;0
BOT;20051125;0
BOT;20051126;0
BOT;20051127;0
BOT;20051128;0
BOT;20051129;0
BOT;20051130;0
BOT;20051201;0
BOT;20051202;0
BOT;20051203;0
BOT;20051204;0
BOT;20051205;0
BOT;20051206;0
BOT;20051207;0
BOT;20051208;0
BOT;20051209;0
BOT;20051210;0
BOT;20051211;0
BOT;20051212;0
BOT;20051213;0
BOT;20051214;0
BOT;20051215;0
BOT;20051216;0
BOT;20051217;0
BOT;20051218;0
BOT;20051219;0
BOT;20051220;0
BOT;20051221;0
BOT;20051222;0
BOT;20051223;0
BOT;20051224;0
BOT;20051225;0
BOT;20051226;0
BOT;20051227;0
BOT;20051228;0
BOT;20051229;0
BOT;20051230;0
BOT;20051231;0
BOT;20060101;0
BOT;20060102;0
BOT;20060103;0
BOT;20060104;0
BOT;20060105;0
BOT;20060106;0
BOT;20060107;0
BOT;20060108;0
BOT;20060109;0
BOT;20060110;0
BOT;20060111;0
BOT;20060112;0
BOT;20060113;0
BOT;20060114;0
BOT;20060115;0
BOT;20060116;0
BOT;20060117;0
BOT;20060118;0
BOT;20060119;0
BOT;20060120;0
BOT;20060121;0
BOT;20060122;0
BOT;20060123;0
BOT;20060124;0
BOT;20060125;0
BOT;20060126;0
BOT;20060127;0
BOT;20060128;0
BOT;20060129;0
BOT;20060130;0
BOT;20060131;0
BOT;20060201;0
BOT;20060202;0
BOT;20060203;0
BOT;20060204;0
BOT;20060205;0
BOT;20060206;0
BOT;20060207;0
BOT;20060208;0
BOT;20060209;0
BOT;20060210;0
BOT;20060211;0
BOT;20060212;0
BOT;20060213;0
BOT;20060214;0
BOT;20060215;0
BOT;20060216;0
BOT;20060217;0
BOT;20060218;0
BOT;20060219;0
BOT;20060220;0
BOT;20060221;0
BOT;20060222;0
BOT;20060223;0
BOT;20060224;0
BOT;20060225;0
BOT;20060226;0
BOT;20060227;0
BOT;20060228;0
BOT;20060301;0
BOT;20060302;0
BOT;20060303;0
BOT;20060304;0
BOT;20060305;0
BOT;20060306;0
BOT;20060307;0
BOT;20060308;0
BOT;20060309;0
BOT;20060310;0
BOT;20060311;0
BOT;20060312;0
BOT;20060313;0
BOT;20060314;0
BOT;20060315;0
BOT;20060316;0
BOT;20060317;0
BOT;20060318;0
BOT;20060319;0
BOT;20060320;0
BOT;20060321;0
BOT;20060322;0
BOT;20060323;0
BOT;20060324;0
BOT;20060325;0
BOT;20060326;0
BOT;20060327;0
BOT;20060328;0
BOT;20060329;0
BOT;20060330;0
BOT;20060331;0
BOT;20060401;0
BOT;20060402;0
BOT;20060403;0
BOT;20060404;0
BOT;20060405;0
BOT;20060406;0
BOT;20060407;0
BOT;20060408;0
BOT;20060409;0
BOT;20060410;0
BOT;20060411;0
BOT;20060412;0
BOT;20060413;0
BOT;20060414;0
BOT;20060415;0
BOT;20060416;0
BOT;20060417;0
BOT;20060418;0
BOT;20060419;0
BOT;20060420;0
BOT;20060421;0
BOT;20060422;0
BOT;20060423;0
BOT;20060424;0
BOT;20060425;0
BOT;20060426;0
BOT;20060427;0
BOT;20060428;0
BOT;20060429;0
BOT;20060430;0
BOT;20060501;0
