 

stn;time;rre150yx
NEB;1973;79.1
NEB;1974;65.1
NEB;1975;44.1
NEB;1976;59.0
NEB;1977;58.1
NEB;1978;100.4
NEB;1979;49.8
NEB;1980;74.0
NEB;1981;78.2
NEB;1982;83.0
NEB;1983;100.2
NEB;1984;43.7
NEB;1985;69.5
NEB;1986;82.9
NEB;1987;89.4
NEB;1988;90.7
NEB;1989;67.5
NEB;1990;76.5
NEB;1991;79.8
NEB;1992;77.2
NEB;1993;70.5
NEB;1994;55.4
NEB;1995;68.0
NEB;1996;64.2
NEB;1997;83.0
NEB;1998;45.9
NEB;1999;60.7
NEB;2000;58.8
NEB;2001;67.3
NEB;2002;83.0
NEB;2003;55.4
NEB;2004;54.2
NEB;2005;44.0
NEB;2006;93.9
NEB;2007;102.6
NEB;2008;57.3
