 

stn;time;rhs150d0
MOB;20160501;4.6
MOB;20160502;0.0
MOB;20160503;3.2
MOB;20160504;0.0
MOB;20160505;0.0
MOB;20160506;0.0
MOB;20160507;0.0
MOB;20160508;0.0
MOB;20160509;0.4
MOB;20160510;0.0
MOB;20160511;12.2
MOB;20160512;8.4
MOB;20160513;3.1
MOB;20160514;5.1
MOB;20160515;0.0
MOB;20160516;0.0
MOB;20160517;0.0
MOB;20160518;10.4
MOB;20160519;0.1
MOB;20160520;0.0
MOB;20160521;0.0
MOB;20160522;22.6
MOB;20160523;10.6
MOB;20160524;0.0
MOB;20160525;0.5
MOB;20160526;0.0
MOB;20160527;0.2
MOB;20160528;2.1
MOB;20160529;7.4
MOB;20160530;0.1
MOB;20160531;0.3
MOB;20160601;0.2
MOB;20160602;0.4
MOB;20160603;0.3
MOB;20160604;0.1
MOB;20160605;0.1
MOB;20160606;0.0
MOB;20160607;0.2
MOB;20160608;4.3
MOB;20160609;0.0
MOB;20160610;6.6
MOB;20160611;5.1
MOB;20160612;4.1
MOB;20160613;5.2
MOB;20160614;0.3
MOB;20160615;3.4
MOB;20160616;15.2
MOB;20160617;0.0
MOB;20160618;5.7
MOB;20160619;0.3
MOB;20160620;1.2
MOB;20160621;1.0
MOB;20160622;0.0
MOB;20160623;0.0
MOB;20160624;0.0
MOB;20160625;2.3
MOB;20160626;0.0
MOB;20160627;0.0
MOB;20160628;0.0
MOB;20160629;10.5
MOB;20160630;0.2
MOB;20160701;0.0
MOB;20160702;5.7
MOB;20160703;0.0
MOB;20160704;0.0
MOB;20160705;0.0
MOB;20160706;0.0
MOB;20160707;0.0
MOB;20160708;0.0
MOB;20160709;0.0
MOB;20160710;0.0
MOB;20160711;15.8
MOB;20160712;14.3
MOB;20160713;6.3
MOB;20160714;0.5
MOB;20160715;0.0
MOB;20160716;0.0
MOB;20160717;0.0
MOB;20160718;0.0
MOB;20160719;0.0
MOB;20160720;0.4
MOB;20160721;0.0
MOB;20160722;11.2
MOB;20160723;21.2
MOB;20160724;3.1
MOB;20160725;0.0
MOB;20160726;0.0
MOB;20160727;0.0
MOB;20160728;0.0
MOB;20160729;0.0
MOB;20160730;9.7
MOB;20160731;4.7
MOB;20160801;0.0
MOB;20160802;0.0
MOB;20160803;0.0
MOB;20160804;9.2
MOB;20160805;0.8
MOB;20160806;0.0
