 

stn;time;tre200y0
MAS;1931;7.1
MAS;1932;7.5
MAS;1933;7.1
MAS;1934;8.2
MAS;1935;7.7
MAS;1936;8.0
MAS;1937;8.3
MAS;1938;7.8
MAS;1939;7.5
MAS;1940;6.8
MAS;1941;7.1
MAS;1942;7.5
MAS;1943;8.7
MAS;1944;7.8
MAS;1945;8.3
MAS;1946;8.2
MAS;1947;9.2
MAS;1948;8.4
MAS;1949;8.7
MAS;1950;8.6
MAS;1951;8.3
MAS;1952;8.2
MAS;1953;8.0
MAS;1954;7.8
MAS;1955;8.0
MAS;1956;6.7
MAS;1957;8.0
MAS;1958;8.1
MAS;1959;8.7
MAS;1960;8.2
MAS;1961;9.0
MAS;1962;7.3
MAS;1963;6.8
MAS;1964;7.9
MAS;1965;7.3
MAS;1966;8.3
MAS;1967;8.1
MAS;1968;7.9
