 

stn;time;rre150yx
MSG;1948;180.0
MSG;1949;76.3
MSG;1950;143.0
MSG;1951;157.7
MSG;1952;113.0
MSG;1953;155.5
MSG;1954;159.0
MSG;1955;99.0
MSG;1956;117.3
MSG;1957;129.4
MSG;1958;158.0
MSG;1959;85.4
MSG;1960;228.0
MSG;1961;112.5
MSG;1962;92.0
MSG;1963;121.2
MSG;1964;93.0
MSG;1965;107.1
MSG;1966;111.2
MSG;1967;96.0
MSG;1968;193.3
MSG;1969;98.0
MSG;1970;114.2
MSG;1971;93.0
MSG;1972;95.2
MSG;1973;126.2
MSG;1974;106.4
MSG;1975;168.3
MSG;1976;175.8
MSG;1977;219.5
MSG;1978;235.5
MSG;1979;192.5
MSG;1980;174.8
MSG;1981;338.2
MSG;1982;236.5
MSG;1983;412.3
MSG;1984;234.1
MSG;1985;153.3
MSG;1986;212.2
MSG;1987;197.8
MSG;1988;157.8
MSG;1989;143.4
MSG;1990;119.1
MSG;1991;258.2
MSG;1992;198.8
MSG;1993;254.3
MSG;1994;322.5
MSG;1995;150.9
MSG;1996;270.2
MSG;1997;135.8
MSG;1998;195.8
MSG;1999;198.1
MSG;2000;137.1
MSG;2001;108.9
MSG;2002;247.8
MSG;2003;126.8
MSG;2004;139.5
MSG;2005;71.2
MSG;2006;274.8
MSG;2007;106.2
MSG;2008;216.5
MSG;2009;180.8
MSG;2010;115.6
MSG;2011;138.4
MSG;2012;207.9
MSG;2013;161.3
MSG;2014;228.8
MSG;2015;140.9
MSG;2016;99.3
MSG;2017;141.7
MSG;2018;179.5
MSG;2019;138.2
MSG;2020;372.5
