 

stn;time;fu3010m1
IYROT;200701;67.0
IYROT;200702;37.1
IYROT;200703;47.5
IYROT;200704;30.6
IYROT;200705;45.7
IYROT;200706;39.6
IYROT;200707;38.5
IYROT;200708;33.5
IYROT;200709;41.4
IYROT;200710;34.2
IYROT;200711;56.5
IYROT;200712;39.6
IYROT;200801;76.0
IYROT;200802;31.0
IYROT;200803;73.1
IYROT;200804;47.5
IYROT;200805;40.0
IYROT;200806;41.0
IYROT;200807;50.4
IYROT;200808;41.4
IYROT;200809;36.4
IYROT;200810;31.0
IYROT;200811;55.1
IYROT;200812;49.0
IYROT;200901;36.0
IYROT;200902;32.4
IYROT;200903;49.3
IYROT;200904;34.6
IYROT;200905;37.8
IYROT;200906;39.2
IYROT;200907;46.4
