 

stn;time;tre200y0
KRZ;1864;7.3
KRZ;1865;8.9
KRZ;1866;9.4
KRZ;1867;8.8
KRZ;1868;9.9
KRZ;1869;8.9
KRZ;1870;8.0
KRZ;1871;7.7
KRZ;1872;9.4
KRZ;1873;9.1
KRZ;1874;8.6
KRZ;1875;8.6
KRZ;1876;9.0
KRZ;1877;9.1
KRZ;1878;8.4
KRZ;1879;7.2
KRZ;1880;8.9
KRZ;1881;8.4
KRZ;1882;8.7
KRZ;1883;8.5
KRZ;1884;9.2
KRZ;1885;8.7
KRZ;1886;8.9
KRZ;1887;7.5
KRZ;1888;7.6
KRZ;1889;7.8
KRZ;1890;7.7
KRZ;1891;7.6
KRZ;1892;8.6
KRZ;1893;8.9
KRZ;1894;8.7
KRZ;1895;8.1
KRZ;1896;7.9
KRZ;1897;8.9
KRZ;1898;8.8
KRZ;1899;8.4
KRZ;1900;8.9
KRZ;1901;7.5
KRZ;1902;7.8
KRZ;1903;7.8
KRZ;1904;8.6
KRZ;1905;8.0
KRZ;1906;8.1
KRZ;1907;7.8
KRZ;1908;7.1
KRZ;1909;7.3
KRZ;1910;7.8
KRZ;1911;8.6
KRZ;1912;7.6
KRZ;1913;8.2
KRZ;1914;8.0
KRZ;1915;8.4
KRZ;1916;8.6
KRZ;1917;7.5
KRZ;1918;8.3
KRZ;1919;7.8
KRZ;1920;8.7
KRZ;1921;9.1
KRZ;1922;7.6
KRZ;1923;8.7
KRZ;1924;7.6
KRZ;1925;8.1
KRZ;1926;8.8
KRZ;1927;8.3
KRZ;1928;9.0
KRZ;1929;7.8
KRZ;1930;8.9
KRZ;1931;7.9
KRZ;1932;8.1
KRZ;1933;7.7
KRZ;1934;9.0
KRZ;1935;8.4
KRZ;1936;8.6
KRZ;1937;8.9
KRZ;1938;8.3
KRZ;1939;8.2
KRZ;1940;7.3
KRZ;1941;7.7
KRZ;1942;8.0
KRZ;1943;9.3
KRZ;1944;8.4
KRZ;1945;9.0
KRZ;1946;8.8
KRZ;1947;9.4
KRZ;1948;9.3
KRZ;1949;9.4
KRZ;1950;9.1
KRZ;1951;8.9
KRZ;1952;8.8
KRZ;1953;8.7
KRZ;1954;8.1
KRZ;1955;8.3
KRZ;1956;7.3
KRZ;1957;8.6
KRZ;1958;8.8
KRZ;1959;9.2
KRZ;1960;8.8
KRZ;1961;9.6
KRZ;1962;7.9
KRZ;1963;7.6
KRZ;1964;8.8
KRZ;1965;8.0
KRZ;1966;9.1
KRZ;1967;9.0
KRZ;1968;8.7
KRZ;1969;8.4
KRZ;1970;8.5
KRZ;1971;8.6
KRZ;1972;8.4
KRZ;1973;8.6
KRZ;1974;9.3
KRZ;1975;9.2
