 

stn;time;rre150y0
ORZ;1973;763.9
ORZ;1974;905.8
ORZ;1975;915.7
ORZ;1976;666.6
ORZ;1977;1263.6
ORZ;1978;1070.7
ORZ;1979;1049.8
ORZ;1980;1065.0
ORZ;1981;1155.4
ORZ;1982;1132.9
ORZ;1983;1089.9
ORZ;1984;1098.5
ORZ;1985;1039.7
ORZ;1986;995.9
ORZ;1987;1257.8
ORZ;1988;1164.4
ORZ;1989;759.9
ORZ;1990;1016.0
ORZ;1991;948.7
ORZ;1992;1006.2
ORZ;1993;1019.0
ORZ;1994;1090.9
ORZ;1995;1161.6
ORZ;1996;1059.7
ORZ;1997;1042.7
ORZ;1998;711.6
ORZ;1999;1173.5
ORZ;2000;1072.2
ORZ;2001;1155.8
ORZ;2002;1117.0
ORZ;2003;722.3
ORZ;2004;834.1
ORZ;2005;801.1
ORZ;2006;1015.9
ORZ;2007;1027.4
ORZ;2008;1091.2
ORZ;2009;763.6
ORZ;2010;782.0
ORZ;2011;613.1
ORZ;2012;1152.0
ORZ;2013;1225.1
ORZ;2014;1159.9
ORZ;2015;837.6
ORZ;2016;1208.2
ORZ;2017;994.4
ORZ;2018;905.4
ORZ;2019;914.9
ORZ;2020;996.8
