 

stn;time;rre150m0
MMRAF;201804;21.2
MMRAF;201805;84.0
MMRAF;201806;48.6
MMRAF;201807;52.4
MMRAF;201808;90.4
MMRAF;201809;52.8
MMRAF;201810;69.4
MMRAF;201811;26.2
MMRAF;201812;116.4
MMRAF;201901;40.6
MMRAF;201902;21.8
MMRAF;201903;84.2
MMRAF;201904;53.0
MMRAF;201905;166.4
MMRAF;201906;89.8
MMRAF;201907;43.6
MMRAF;201908;97.4
MMRAF;201909;60.2
MMRAF;201910;139.2
MMRAF;201911;71.8
MMRAF;201912;62.6
MMRAF;202001;28.2
MMRAF;202002;114.6
MMRAF;202003;30.6
MMRAF;202004;32.4
MMRAF;202005;63.0
MMRAF;202006;89.4
MMRAF;202007;32.4
MMRAF;202008;140.4
MMRAF;202009;34.8
MMRAF;202010;124.2
MMRAF;202011;28.2
