 

stn;time;rzz150yx
CIM;1982;17.9
CIM;1983;13.0
CIM;1984;10.3
CIM;1985;12.7
CIM;1986;23.0
CIM;1987;13.5
CIM;1988;15.1
CIM;1989;15.7
CIM;1990;14.6
CIM;1991;16.4
CIM;1992;11.4
CIM;1993;11.6
CIM;1994;12.4
CIM;1995;12.6
CIM;1996;10.5
CIM;1997;16.2
CIM;1998;14.2
CIM;1999;11.3
CIM;2000;21.2
CIM;2001;8.4
CIM;2002;12.5
CIM;2003;8.7
CIM;2004;10.9
CIM;2005;9.9
CIM;2006;13.2
CIM;2007;25.8
CIM;2008;12.5
CIM;2009;12.9
CIM;2010;15.7
CIM;2011;14.9
