 

stn;time;rsd300m0
DOL;201101;2
DOL;201102;0
DOL;201103;0
DOL;201104;0
DOL;201105;0
DOL;201106;1
DOL;201107;1
DOL;201108;2
DOL;201109;0
DOL;201110;1
DOL;201111;0
DOL;201112;4
DOL;201201;1
DOL;201202;0
DOL;201203;0
DOL;201204;0
DOL;201205;0
DOL;201206;1
DOL;201207;0
DOL;201208;0
DOL;201209;1
DOL;201210;0
DOL;201211;2
DOL;201212;4
DOL;201301;0
DOL;201302;2
DOL;201303;0
DOL;201304;1
DOL;201305;0
DOL;201306;0
DOL;201307;1
DOL;201308;0
DOL;201309;2
DOL;201310;1
DOL;201311;3
DOL;201312;3
DOL;201401;1
DOL;201402;1
DOL;201403;1
DOL;201404;0
DOL;201405;1
DOL;201406;0
DOL;201407;3
DOL;201408;0
DOL;201409;1
DOL;201410;1
DOL;201411;1
DOL;201412;1
DOL;201501;3
DOL;201502;1
DOL;201503;3
DOL;201504;2
DOL;201505;2
DOL;201506;0
DOL;201507;0
DOL;201508;2
DOL;201509;3
DOL;201510;1
DOL;201511;1
DOL;201512;0
DOL;201601;4
DOL;201602;1
DOL;201603;1
DOL;201604;1
DOL;201605;1
DOL;201606;2
DOL;201607;2
DOL;201608;1
DOL;201609;0
DOL;201610;0
DOL;201611;3
DOL;201612;0
DOL;201701;1
DOL;201702;1
DOL;201703;2
DOL;201704;1
DOL;201705;1
DOL;201706;1
DOL;201707;2
DOL;201708;0
DOL;201709;0
DOL;201710;0
DOL;201711;2
DOL;201712;5
DOL;201801;7
DOL;201802;1
DOL;201803;0
DOL;201804;0
DOL;201805;0
DOL;201806;1
DOL;201807;1
DOL;201808;0
DOL;201809;0
DOL;201810;0
DOL;201811;1
DOL;201812;5
DOL;201901;1
DOL;201902;1
DOL;201903;-
DOL;201904;1
DOL;201905;0
DOL;201906;2
DOL;201907;1
DOL;201908;0
DOL;201909;1
DOL;201910;2
DOL;201911;3
DOL;201912;4
DOL;202001;1
DOL;202002;1
DOL;202003;2
DOL;202004;1
DOL;202005;0
DOL;202006;1
DOL;202007;0
DOL;202008;0
DOL;202009;1
DOL;202010;3
DOL;202011;0
DOL;202012;0
DOL;202101;1
DOL;202102;0
DOL;202103;0
DOL;202104;0
DOL;202105;3
