 

stn;time;rre150yx
ALW;1973;71.1
ALW;1974;41.4
ALW;1975;55.8
ALW;1976;50.9
ALW;1977;70.7
ALW;1978;118.7
ALW;1979;67.8
ALW;1980;48.4
ALW;1981;68.5
ALW;1982;53.0
ALW;1983;47.5
ALW;1984;84.5
ALW;1985;42.2
ALW;1986;58.7
ALW;1987;64.0
ALW;1988;49.7
ALW;1989;57.0
ALW;1990;58.9
ALW;1991;58.2
ALW;1992;58.4
ALW;1993;79.3
ALW;1994;69.0
ALW;1995;54.1
ALW;1996;40.4
ALW;1997;55.7
ALW;1998;53.1
ALW;1999;89.4
ALW;2000;75.2
ALW;2001;53.0
ALW;2002;73.1
ALW;2003;38.5
ALW;2004;42.3
ALW;2005;76.4
ALW;2006;44.3
ALW;2007;68.6
ALW;2008;57.1
ALW;2009;72.5
ALW;2010;61.8
ALW;2011;58.5
ALW;2012;60.7
ALW;2013;62.0
ALW;2014;65.8
ALW;2015;56.5
ALW;2016;56.6
ALW;2017;68.5
ALW;2018;58.4
ALW;2019;58.2
ALW;2020;52.7
