 

stn;time;hto000y0
FAH;1981;1
FAH;1982;0
FAH;1983;1
FAH;1984;0
FAH;1985;2
FAH;1986;3
FAH;1987;1
FAH;1988;1
FAH;1989;0
FAH;1990;1
FAH;1991;0
FAH;1992;0
FAH;1993;0
FAH;1994;0
FAH;1995;1
FAH;1996;1
FAH;1997;0
FAH;1998;0
FAH;1999;0
FAH;2000;0
FAH;2001;0
FAH;2002;0
FAH;2003;0
FAH;2004;0
FAH;2005;1
FAH;2006;1
