 

stn;time;tnd00xy0
HUT;1972;19
HUT;1973;26
HUT;1974;3
HUT;1975;15
HUT;1976;28
HUT;1977;13
HUT;1978;22
HUT;1979;17
HUT;1980;28
HUT;1981;26
HUT;1982;9
HUT;1983;21
HUT;1984;20
HUT;1985;42
HUT;1986;31
HUT;1987;40
HUT;1988;13
HUT;1989;16
HUT;1990;16
HUT;1991;35
HUT;1992;21
HUT;1993;29
HUT;1994;10
HUT;1995;24
