 

stn;time;rhh150mx
BEY;201511;9.3
BEY;201512;2.3
BEY;201601;4.3
BEY;201602;8.7
BEY;201603;4.1
BEY;201604;9.0
BEY;201605;6.0
BEY;201606;5.8
BEY;201607;12.4
BEY;201608;7.8
BEY;201609;4.2
BEY;201610;7.7
BEY;201611;4.4
BEY;201612;0.6
BEY;201701;5.0
BEY;201702;5.5
BEY;201703;5.7
BEY;201704;3.0
BEY;201705;6.5
BEY;201706;4.9
BEY;201707;16.6
BEY;201708;4.4
BEY;201709;6.9
BEY;201710;3.5
BEY;201711;9.3
BEY;201712;9.8
BEY;201801;6.8
BEY;201802;3.0
BEY;201803;4.1
BEY;201804;7.6
BEY;201805;16.3
BEY;201806;36.2
BEY;201807;9.8
BEY;201808;18.5
BEY;201809;19.0
BEY;201810;2.5
BEY;201811;3.4
