 

stn;time;rzz150mx
SRS;201401;0.7
SRS;201402;1.0
SRS;201403;0.5
SRS;201404;1.0
SRS;201405;1.0
SRS;201406;6.5
SRS;201407;2.0
SRS;201408;2.8
SRS;201409;2.5
SRS;201410;1.8
SRS;201411;1.4
SRS;201412;0.9
SRS;201501;1.2
SRS;201502;0.6
SRS;201503;1.3
SRS;201504;1.8
SRS;201505;1.7
SRS;201506;10.0
SRS;201507;7.2
SRS;201508;1.4
SRS;201509;1.5
SRS;201510;1.6
SRS;201511;1.1
SRS;201512;0.6
SRS;201601;0.8
SRS;201602;0.7
SRS;201603;0.9
SRS;201604;1.5
SRS;201605;1.3
SRS;201606;3.7
SRS;201607;3.4
SRS;201608;3.0
SRS;201609;8.9
SRS;201610;0.8
SRS;201611;0.9
SRS;201612;0.2
SRS;201701;0.9
SRS;201702;0.8
SRS;201703;1.8
SRS;201704;1.1
SRS;201705;1.7
SRS;201706;4.1
SRS;201707;2.6
SRS;201708;3.0
SRS;201709;2.1
SRS;201710;2.7
SRS;201711;1.0
SRS;201712;1.2
SRS;201801;1.9
SRS;201802;0.7
SRS;201803;1.1
SRS;201804;1.2
SRS;201805;7.6
SRS;201806;3.1
SRS;201807;1.0
SRS;201808;11.0
SRS;201809;1.7
SRS;201810;1.9
SRS;201811;0.2
SRS;201812;2.5
SRS;201901;2.1
SRS;201902;1.2
SRS;201903;1.2
SRS;201904;1.0
SRS;201905;1.3
SRS;201906;1.6
SRS;201907;2.8
SRS;201908;4.0
SRS;201909;4.4
SRS;201910;1.8
SRS;201911;1.3
SRS;201912;1.1
SRS;202001;1.1
SRS;202002;1.9
SRS;202003;0.9
SRS;202004;0.8
SRS;202005;1.8
SRS;202006;2.7
SRS;202007;2.6
SRS;202008;3.3
SRS;202009;4.2
SRS;202010;2.3
SRS;202011;0.3
SRS;202012;0.8
SRS;202101;2.3
SRS;202102;0.8
SRS;202103;0.9
