 

stn;time;rti150yx
BRH;1908;19080720
BRH;1909;19090912
BRH;1910;19100119
BRH;1911;19110613
BRH;1912;19120613
BRH;1913;19131112
BRH;1914;19140310
BRH;1915;19151105
BRH;1916;19160609
BRH;1917;19170912
BRH;1918;19181015
BRH;1919;19190707
BRH;1920;19200819
BRH;1921;19210921
BRH;1922;19220617
BRH;1923;19231013
BRH;1924;19240524
BRH;1925;19250518
BRH;1926;19260622
BRH;1927;19270802
BRH;1928;19280610
BRH;1929;19290704
BRH;1930;19300710
BRH;1931;19310624
BRH;1932;19320309
BRH;1933;19330617
BRH;1934;19340628
BRH;1935;19350527
BRH;1936;19360926
BRH;1937;19370318
BRH;1938;19380612
BRH;1939;19390630
BRH;1940;19401114
BRH;1941;19410502
BRH;1942;19420926
BRH;1943;19430922
BRH;1944;19441107
BRH;1945;19450504
BRH;1946;19460613
BRH;1947;19471009
BRH;1948;19480705
BRH;1949;19490529
BRH;1950;19501111
BRH;1951;19510716
BRH;1952;19520401
BRH;1953;19530710
BRH;1954;19541209
BRH;1955;19550827
BRH;1956;19560710
BRH;1957;19570611
BRH;1958;19580527
BRH;1959;19590621
BRH;1960;19600818
BRH;1961;19610714
BRH;1962;19620101
BRH;1963;19630622
BRH;1964;19640504
BRH;1965;19650518
BRH;1966;19660803
BRH;1967;19671116
BRH;1968;19680914
BRH;1969;19690802
BRH;1970;19700819
BRH;1971;19710811
BRH;1972;19721122
BRH;1973;19730623
BRH;1974;19740530
BRH;1975;19750622
BRH;1976;19760726
BRH;1977;19770708
BRH;1978;19780731
BRH;1979;19790127
BRH;1980;19801007
BRH;1981;19810525
BRH;1982;19820724
BRH;1983;19830524
BRH;1984;19841001
BRH;1985;19850706
BRH;1986;19860706
BRH;1987;19870925
BRH;1988;19880820
BRH;1989;19890807
BRH;1990;19900729
BRH;1991;19910726
BRH;1992;19920403
BRH;1993;19930622
