 

stn;time;rs1000y0
FLU;1931;0
FLU;1932;0
FLU;1933;0
FLU;1934;0
FLU;1935;0
FLU;1936;0
FLU;1937;0
FLU;1938;0
FLU;1939;0
FLU;1940;0
FLU;1941;0
FLU;1942;0
FLU;1943;0
FLU;1944;0
FLU;1945;0
FLU;1946;0
FLU;1947;0
FLU;1948;0
FLU;1949;0
FLU;1950;0
FLU;1951;0
FLU;1952;0
FLU;1953;0
FLU;1954;0
FLU;1955;0
FLU;1956;0
FLU;1957;0
FLU;1958;0
FLU;1959;0
FLU;1960;0
FLU;1961;0
FLU;1962;0
FLU;1963;0
FLU;1964;0
FLU;1965;0
FLU;1966;0
FLU;1967;0
FLU;1968;0
FLU;1969;0
FLU;1970;0
FLU;1971;0
FLU;1972;0
FLU;1973;0
FLU;1974;0
FLU;1975;0
FLU;1976;0
FLU;1977;0
FLU;1978;0
FLU;1979;0
FLU;1980;0
FLU;1981;0
FLU;1982;0
FLU;1983;0
FLU;1984;0
FLU;1985;0
FLU;1986;0
FLU;1987;0
FLU;1988;0
FLU;1989;0
FLU;1990;0
FLU;1991;0
FLU;1992;0
FLU;1993;0
FLU;1994;0
FLU;1995;0
FLU;1996;0
FLU;1997;0
FLU;1998;0
FLU;1999;0
FLU;2000;0
FLU;2001;0
FLU;2002;0
FLU;2003;0
FLU;2004;0
FLU;2005;1
FLU;2006;0
FLU;2007;0
FLU;2008;0
