 

stn;time;rre150y0
FLI;1961;1100.6
FLI;1962;1336.4
FLI;1963;1194.4
FLI;1964;1074.9
FLI;1965;1493.5
FLI;1966;1507.9
FLI;1967;1309.2
FLI;1968;1431.2
FLI;1969;1087.0
FLI;1970;1558.7
FLI;1971;834.5
FLI;1972;877.1
FLI;1973;1238.2
FLI;1974;1502.8
FLI;1975;1167.3
FLI;1976;1064.1
FLI;1977;1315.0
FLI;1978;1378.9
FLI;1979;1655.3
FLI;1980;1191.6
FLI;1981;1705.7
FLI;1982;1305.7
FLI;1983;1309.2
FLI;1984;1209.2
FLI;1985;1111.1
FLI;1986;1433.0
FLI;1987;1532.5
FLI;1988;1468.1
FLI;1989;946.7
FLI;1990;1172.7
FLI;1991;1238.2
FLI;1992;1231.0
FLI;1993;1429.9
FLI;1994;1164.9
FLI;1995;1262.5
FLI;1996;1172.8
FLI;1997;1130.4
FLI;1998;1224.0
FLI;1999;1875.6
FLI;2000;1492.3
FLI;2001;1511.3
FLI;2002;1515.4
FLI;2003;905.8
FLI;2004;1079.3
FLI;2005;978.0
FLI;2006;981.0
FLI;2007;1324.0
FLI;2008;1433.9
FLI;2009;1102.0
FLI;2010;1226.6
FLI;2011;1192.7
FLI;2012;1669.6
FLI;2013;1230.0
FLI;2014;1198.6
FLI;2015;1114.7
FLI;2016;1238.3
FLI;2017;1419.2
FLI;2018;1069.2
FLI;2019;1422.0
FLI;2020;1216.1
