 

stn;time;tre200y0
IYRID;1969;4.5
IYRID;1970;4.6
IYRID;1971;5.0
IYRID;1972;5.1
IYRID;1973;4.3
IYRID;1974;3.8
IYRID;1975;4.7
IYRID;1976;4.9
IYRID;1977;4.7
IYRID;1978;4.7
IYRID;1979;5.0
IYRID;1980;4.0
IYRID;1981;4.6
IYRID;1982;5.4
IYRID;1983;5.3
IYRID;1984;4.2
IYRID;1985;4.7
IYRID;1986;4.9
IYRID;1987;5.4
IYRID;1988;7.6
IYRID;1989;5.9
IYRID;1990;5.4
IYRID;1991;4.5
IYRID;1992;4.9
IYRID;1993;4.5
IYRID;1994;5.6
IYRID;1995;4.1
IYRID;1996;3.9
IYRID;1997;5.1
IYRID;1998;4.6
IYRID;1999;4.4
IYRID;2000;5.0
IYRID;2001;4.6
IYRID;2002;5.5
IYRID;2003;5.3
IYRID;2004;4.4
IYRID;2005;3.9
IYRID;2006;4.9
IYRID;2007;5.2
IYRID;2008;4.8
IYRID;2009;4.8
IYRID;2010;4.0
IYRID;2011;5.8
IYRID;2012;5.1
IYRID;2013;5.3
IYRID;2014;6.1
IYRID;2015;6.2
IYRID;2016;5.8
IYRID;2017;5.6
IYRID;2018;6.1
IYRID;2019;5.8
