 

stn;time;fu3010m1
MMZOZ;201901;90.7
MMZOZ;201902;66.6
MMZOZ;201903;83.5
MMZOZ;201904;53.6
MMZOZ;201905;51.8
MMZOZ;201906;72.4
MMZOZ;201907;55.4
MMZOZ;201908;50.0
MMZOZ;201909;55.4
MMZOZ;201910;59.4
MMZOZ;201911;55.4
MMZOZ;201912;53.6
MMZOZ;202001;51.8
MMZOZ;202002;88.9
MMZOZ;202003;46.4
MMZOZ;202004;59.4
MMZOZ;202005;59.4
MMZOZ;202006;59.4
MMZOZ;202007;64.8
MMZOZ;202008;51.8
MMZOZ;202009;59.4
MMZOZ;202010;61.2
MMZOZ;202011;63.0
MMZOZ;202012;59.4
MMZOZ;202101;68.4
MMZOZ;202102;44.3
MMZOZ;202103;57.2
