 

stn;time;rzz150yx
SGEGR;1994;6.7
SGEGR;1995;5.7
SGEGR;1996;4.5
SGEGR;1997;4.1
SGEGR;1998;7.9
SGEGR;1999;13.1
SGEGR;2000;8.3
SGEGR;2001;12.8
SGEGR;2002;13.4
SGEGR;2003;8.4
SGEGR;2004;6.8
SGEGR;2005;11.5
SGEGR;2006;6.6
SGEGR;2007;8.1
SGEGR;2008;9.9
SGEGR;2009;7.3
SGEGR;2010;9.1
SGEGR;2011;9.9
SGEGR;2012;8.4
SGEGR;2013;10.4
SGEGR;2014;8.0
SGEGR;2015;8.5
SGEGR;2016;9.0
SGEGR;2017;8.5
SGEGR;2018;8.6
SGEGR;2019;5.7
SGEGR;2020;11.3
