 

stn;time;rsd700y0
DLNEB;1992;0
DLNEB;1993;0
DLNEB;1994;0
DLNEB;1995;0
DLNEB;1996;0
DLNEB;1997;0
DLNEB;1998;0
DLNEB;1999;0
DLNEB;2000;0
DLNEB;2001;0
DLNEB;2002;0
DLNEB;2003;0
DLNEB;2004;0
DLNEB;2005;0
DLNEB;2006;0
DLNEB;2007;0
DLNEB;2008;0
DLNEB;2009;0
DLNEB;2010;0
DLNEB;2011;0
DLNEB;2012;0
DLNEB;2013;0
DLNEB;2014;0
DLNEB;2015;0
