 

stn;time;rre150y0
LMU;1883;1614.7
LMU;1884;1232.9
LMU;1885;2239.8
LMU;1886;2492.0
LMU;1887;1861.9
LMU;1888;2411.1
LMU;1889;2347.0
LMU;1890;2554.9
LMU;1891;2182.9
LMU;1892;1864.4
LMU;1893;1187.4
LMU;1894;1439.6
LMU;1895;1331.0
LMU;1896;2377.5
LMU;1897;1979.4
LMU;1898;1974.0
LMU;1899;1119.0
LMU;1900;2059.3
LMU;1901;2042.6
LMU;1902;1757.2
LMU;1903;2303.8
LMU;1904;1359.7
LMU;1905;2118.2
LMU;1906;1335.4
LMU;1907;1749.5
LMU;1908;1770.4
LMU;1909;1555.0
LMU;1910;2132.2
LMU;1911;1696.1
LMU;1912;1668.8
LMU;1913;1722.1
LMU;1914;2120.5
LMU;1915;1615.8
LMU;1916;2565.9
LMU;1917;1904.4
LMU;1918;2026.9
LMU;1919;1583.1
LMU;1920;2262.0
LMU;1921;874.3
LMU;1922;2007.6
LMU;1923;1826.9
LMU;1924;1787.1
LMU;1925;1781.2
LMU;1926;2291.5
LMU;1927;2105.3
LMU;1928;2138.0
LMU;1929;1530.5
LMU;1930;1945.0
LMU;1931;1885.9
LMU;1932;2093.8
LMU;1933;1757.8
LMU;1934;2140.9
LMU;1935;2318.2
LMU;1936;1881.0
LMU;1937;2065.0
LMU;1938;1716.0
LMU;1939;2499.0
LMU;1940;1741.0
LMU;1941;2119.0
LMU;1942;1662.0
LMU;1943;1357.0
LMU;1944;1491.0
LMU;1945;1599.0
LMU;1946;1884.0
LMU;1947;1662.0
LMU;1948;1773.0
LMU;1949;1374.0
LMU;1950;1862.0
LMU;1951;2854.0
LMU;1952;1744.0
LMU;1953;1760.0
LMU;1954;1992.0
LMU;1955;1360.0
LMU;1956;2231.0
LMU;1957;2231.0
LMU;1958;2069.0
