 

stn;time;tre200y0
BEH;1972;-0.5
BEH;1973;0.0
BEH;1974;-0.3
BEH;1975;0.0
BEH;1976;-0.5
BEH;1977;-0.3
BEH;1978;-0.5
BEH;1979;-0.6
BEH;1980;-0.8
BEH;1981;-0.1
BEH;1982;0.5
BEH;1983;1.0
BEH;1984;-0.8
BEH;1985;0.4
BEH;1986;0.3
BEH;1987;0.6
BEH;1988;1.1
BEH;1989;1.5
BEH;1990;1.3
BEH;1991;0.8
BEH;1992;1.7
BEH;1993;1.0
BEH;1994;2.3
BEH;1995;0.9
BEH;1996;0.6
BEH;1997;1.7
BEH;1998;1.2
BEH;1999;1.2
BEH;2000;1.8
BEH;2001;1.0
BEH;2002;2.0
BEH;2003;1.9
BEH;2004;0.2
BEH;2005;-0.4
BEH;2006;0.7
BEH;2007;1.1
BEH;2008;0.5
BEH;2009;0.3
BEH;2010;-0.8
BEH;2011;1.3
BEH;2012;0.8
BEH;2013;0.3
BEH;2014;1.0
BEH;2015;2.2
BEH;2016;1.5
BEH;2017;1.6
BEH;2018;1.9
BEH;2019;1.7
BEH;2020;2.0
