 

stn;time;rhs150m0
MMO;188901;23.4
MMO;188902;135.3
MMO;188903;68.5
MMO;188904;53.3
MMO;188905;65.6
MMO;188906;243.8
MMO;188907;132.4
MMO;188908;83.9
MMO;188909;81.8
MMO;188910;200.1
MMO;188911;46.6
MMO;188912;31.1
MMO;189001;72.7
MMO;189002;6.4
MMO;189003;30.0
MMO;189004;81.2
MMO;189005;152.3
MMO;189006;97.1
MMO;189007;92.5
MMO;189008;234.7
MMO;189009;30.2
MMO;189010;119.3
MMO;189011;87.9
MMO;189012;8.2
MMO;189101;28.4
MMO;189102;2.8
MMO;189103;101.7
MMO;189104;62.3
MMO;189105;117.0
MMO;189106;226.2
MMO;189107;91.4
MMO;189108;72.3
MMO;189109;35.0
MMO;189110;104.3
MMO;189111;124.9
MMO;189112;170.2
MMO;189201;90.6
MMO;189202;138.4
MMO;189203;74.6
MMO;189204;92.9
MMO;189205;56.9
MMO;189206;96.5
MMO;189207;152.9
MMO;189208;63.7
MMO;189209;61.6
MMO;189210;191.1
MMO;189211;57.7
MMO;189212;61.6
MMO;189301;81.1
MMO;189302;106.9
MMO;189303;29.2
MMO;189304;0.0
MMO;189305;23.5
MMO;189306;68.6
MMO;189307;66.9
MMO;189308;20.5
MMO;189309;91.3
MMO;189310;77.1
MMO;189311;52.4
MMO;189312;70.5
MMO;189401;47.7
MMO;189402;78.3
MMO;189403;64.2
MMO;189404;60.2
MMO;189405;117.6
MMO;189406;73.0
MMO;189407;185.1
MMO;189408;76.4
MMO;189409;111.4
MMO;189410;161.5
MMO;189411;46.8
MMO;189412;69.7
MMO;189501;84.1
MMO;189502;14.7
MMO;189503;100.7
MMO;189504;110.9
MMO;189505;81.6
MMO;189506;156.3
MMO;189507;54.3
MMO;189508;75.0
MMO;189509;1.4
MMO;189510;79.3
MMO;189511;91.5
MMO;189512;151.1
MMO;189601;32.2
MMO;189602;16.9
MMO;189603;226.0
MMO;189604;71.5
MMO;189605;30.6
MMO;189606;116.1
MMO;189607;125.3
MMO;189608;118.1
MMO;189609;133.6
MMO;189610;154.6
MMO;189611;70.1
MMO;189612;67.2
MMO;189701;28.9
MMO;189702;174.2
MMO;189703;108.5
MMO;189704;128.4
MMO;189705;38.9
MMO;189706;79.5
MMO;189707;124.6
MMO;189708;116.0
MMO;189709;147.3
MMO;189710;18.2
MMO;189711;25.2
MMO;189712;73.6
MMO;189801;14.9
MMO;189802;118.2
MMO;189803;51.2
MMO;189804;103.2
MMO;189805;163.4
MMO;189806;116.8
MMO;189807;68.8
MMO;189808;39.7
MMO;189809;35.4
MMO;189810;139.3
MMO;189811;127.2
MMO;189812;46.9
MMO;189901;162.8
MMO;189902;23.8
MMO;189903;42.1
MMO;189904;243.5
MMO;189905;115.6
MMO;189906;45.9
MMO;189907;98.2
MMO;189908;35.6
MMO;189909;82.1
MMO;189910;57.3
MMO;189911;29.2
MMO;189912;103.6
MMO;190001;143.7
MMO;190002;80.5
MMO;190003;35.3
MMO;190004;51.4
MMO;190005;74.3
MMO;190006;108.8
MMO;190007;100.4
MMO;190008;134.8
MMO;190009;67.2
MMO;190010;87.6
MMO;190011;93.7
MMO;190012;81.9
MMO;190101;69.9
MMO;190102;39.7
MMO;190103;98.9
MMO;190104;215.3
MMO;190105;72.3
MMO;190106;144.8
MMO;190107;87.8
MMO;190108;130.8
MMO;190109;191.9
MMO;190110;77.2
MMO;190111;46.4
MMO;190112;83.3
MMO;190201;73.7
MMO;190202;98.8
MMO;190203;110.1
MMO;190204;84.1
MMO;190205;127.7
MMO;190206;46.0
MMO;190207;106.2
MMO;190208;87.8
MMO;190209;50.3
MMO;190210;89.2
MMO;190211;43.5
MMO;190212;96.3
MMO;190301;51.7
MMO;190302;29.4
MMO;190303;61.9
MMO;190304;95.1
MMO;190305;87.9
MMO;190306;154.4
MMO;190307;74.6
MMO;190308;127.5
MMO;190309;48.3
MMO;190310;114.9
MMO;190311;101.8
MMO;190312;39.1
MMO;190401;41.6
MMO;190402;175.5
MMO;190403;57.8
MMO;190404;81.7
MMO;190405;141.3
MMO;190406;77.5
MMO;190407;53.7
MMO;190408;93.8
MMO;190409;85.3
MMO;190410;37.5
MMO;190411;41.0
MMO;190412;65.6
MMO;190501;79.4
MMO;190502;47.0
MMO;190503;138.1
MMO;190504;107.6
MMO;190505;95.3
MMO;190506;106.9
MMO;190507;53.1
MMO;190508;199.4
MMO;190509;126.8
MMO;190510;78.5
MMO;190511;111.1
MMO;190512;48.5
MMO;190601;55.6
MMO;190602;97.8
MMO;190603;95.3
MMO;190604;61.7
MMO;190605;140.1
MMO;190606;55.0
MMO;190607;99.9
MMO;190608;30.5
MMO;190609;43.8
MMO;190610;95.2
MMO;190611;106.1
MMO;190612;104.5
MMO;190701;62.7
MMO;190702;57.1
MMO;190703;91.4
MMO;190704;113.6
MMO;190705;72.4
MMO;190706;96.6
MMO;190707;56.8
MMO;190708;46.5
MMO;190709;46.9
MMO;190710;73.2
MMO;190711;35.9
MMO;190712;133.0
MMO;190801;52.0
MMO;190802;137.2
MMO;190803;78.5
MMO;190804;98.0
MMO;190805;141.5
MMO;190806;94.2
MMO;190807;154.8
MMO;190808;65.1
MMO;190809;144.6
MMO;190810;7.7
MMO;190811;68.9
MMO;190812;53.1
MMO;190901;38.0
MMO;190902;38.5
MMO;190903;86.4
MMO;190904;84.9
MMO;190905;34.0
MMO;190906;205.9
MMO;190907;121.8
MMO;190908;50.9
MMO;190909;115.6
MMO;190910;154.1
MMO;190911;57.9
MMO;190912;116.9
MMO;191001;175.2
MMO;191002;99.1
MMO;191003;26.0
MMO;191004;68.1
MMO;191005;84.1
MMO;191006;182.7
MMO;191007;164.0
MMO;191008;103.8
MMO;191009;81.5
MMO;191010;28.6
MMO;191011;157.2
MMO;191012;107.4
MMO;191101;26.1
MMO;191102;58.2
MMO;191103;64.0
MMO;191104;57.7
MMO;191105;120.5
MMO;191106;113.0
MMO;191107;17.2
MMO;191108;42.4
MMO;191109;81.5
MMO;191110;74.4
MMO;191111;68.6
MMO;191112;95.9
MMO;191201;76.1
MMO;191202;74.1
MMO;191203;113.5
MMO;191204;40.6
MMO;191205;108.4
MMO;191206;85.6
MMO;191207;79.6
MMO;191208;189.6
MMO;191209;60.4
MMO;191210;119.4
MMO;191211;73.6
MMO;191212;54.1
MMO;191301;87.4
MMO;191302;55.1
MMO;191303;96.8
MMO;191304;90.0
MMO;191305;115.2
MMO;191306;70.5
MMO;191307;89.7
MMO;191308;101.9
MMO;191309;92.9
MMO;191310;63.7
MMO;191311;126.7
MMO;191312;80.7
MMO;191401;63.5
MMO;191402;39.1
MMO;191403;170.8
MMO;191404;77.0
MMO;191405;145.4
MMO;191406;110.8
MMO;191407;157.9
MMO;191408;93.1
MMO;191409;106.3
MMO;191410;28.8
MMO;191411;72.5
MMO;191412;106.8
MMO;191501;130.3
MMO;191502;71.0
MMO;191503;132.3
MMO;191504;146.8
MMO;191505;130.5
