 

stn;time;rhh150yx
SOMAT;2000;25.2
SOMAT;2001;11.6
SOMAT;2002;17.8
SOMAT;2003;16.8
SOMAT;2004;14.8
SOMAT;2005;12.6
SOMAT;2006;17.0
SOMAT;2007;23.8
SOMAT;2008;11.0
SOMAT;2009;18.2
SOMAT;2010;14.8
SOMAT;2011;8.6
SOMAT;2012;13.5
SOMAT;2013;12.3
SOMAT;2014;40.2
SOMAT;2015;10.4
SOMAT;2016;12.3
SOMAT;2017;25.9
SOMAT;2018;19.4
SOMAT;2019;12.4
SOMAT;2020;22.8
