 

stn;time;fklnd3m0
GEN;201210;0
GEN;201211;0
GEN;201212;0
GEN;201301;0
GEN;201302;1
GEN;201303;0
GEN;201304;0
GEN;201305;2
GEN;201306;0
GEN;201307;0
GEN;201308;0
GEN;201309;0
GEN;201310;2
GEN;201311;0
GEN;201312;0
GEN;201401;0
GEN;201402;0
GEN;201403;0
GEN;201404;0
GEN;201405;0
GEN;201406;0
GEN;201407;0
GEN;201408;0
GEN;201409;0
GEN;201410;3
GEN;201411;0
GEN;201412;1
GEN;201501;2
GEN;201502;2
GEN;201503;3
GEN;201504;1
GEN;201505;1
GEN;201506;0
GEN;201507;0
GEN;201508;0
GEN;201509;1
GEN;201510;0
GEN;201511;0
GEN;201512;0
GEN;201601;0
GEN;201602;1
GEN;201603;1
GEN;201604;0
GEN;201605;0
GEN;201606;0
GEN;201607;0
GEN;201608;1
GEN;201609;0
