 

stn;time;rs1000y0
CHM;1888;0
CHM;1889;0
CHM;1890;0
CHM;1891;0
CHM;1892;0
CHM;1893;0
CHM;1894;0
CHM;1895;0
CHM;1896;0
CHM;1897;0
CHM;1898;0
CHM;1899;0
CHM;1900;0
CHM;1901;0
CHM;1902;0
CHM;1903;0
CHM;1904;0
CHM;1905;0
CHM;1906;0
CHM;1907;0
CHM;1908;0
CHM;1909;0
CHM;1910;0
CHM;1911;0
CHM;1912;0
CHM;1913;0
CHM;1914;0
CHM;1915;0
CHM;1916;0
CHM;1917;0
CHM;1918;0
CHM;1919;0
CHM;1920;0
CHM;1921;0
CHM;1922;0
CHM;1923;0
CHM;1924;0
CHM;1925;0
CHM;1926;0
CHM;1927;0
CHM;1928;0
CHM;1929;0
CHM;1930;0
CHM;1931;0
CHM;1932;0
CHM;1933;0
CHM;1934;0
CHM;1935;0
CHM;1936;0
CHM;1937;0
CHM;1938;0
CHM;1939;0
CHM;1940;0
CHM;1941;0
CHM;1942;0
CHM;1943;0
CHM;1944;0
CHM;1945;0
CHM;1946;0
CHM;1947;0
CHM;1948;0
CHM;1949;0
CHM;1950;0
CHM;1951;0
CHM;1952;0
CHM;1953;0
CHM;1954;0
CHM;1955;0
CHM;1956;0
CHM;1957;0
CHM;1958;0
CHM;1959;0
CHM;1960;0
CHM;1961;0
CHM;1962;0
CHM;1963;0
CHM;1964;0
CHM;1965;0
CHM;1966;0
CHM;1967;0
CHM;1968;0
CHM;1969;0
CHM;1970;0
CHM;1971;0
CHM;1972;0
CHM;1973;0
CHM;1974;0
CHM;1975;0
CHM;1976;0
CHM;1977;0
CHM;1978;0
CHM;1979;0
CHM;1980;0
CHM;1981;0
CHM;1982;0
CHM;1983;0
CHM;1984;0
CHM;1985;0
CHM;1986;0
CHM;1987;1
CHM;1988;0
CHM;1989;0
CHM;1990;0
CHM;1991;0
CHM;1992;0
CHM;1993;0
CHM;1994;0
CHM;1995;0
CHM;1996;0
CHM;1997;0
CHM;1998;0
CHM;1999;0
CHM;2000;0
CHM;2001;0
CHM;2002;0
CHM;2003;0
CHM;2004;0
CHM;2005;0
CHM;2006;0
CHM;2007;0
CHM;2008;0
CHM;2009;0
CHM;2010;0
CHM;2011;0
CHM;2012;0
CHM;2013;0
CHM;2014;0
CHM;2015;0
CHM;2016;0
CHM;2017;0
CHM;2018;0
CHM;2019;0
CHM;2020;0
