 

stn;time;fu3010m1
IYPLI;200706;34.6
IYPLI;200707;38.5
IYPLI;200708;36.7
IYPLI;200709;42.5
IYPLI;200710;27.0
IYPLI;200711;43.9
IYPLI;200712;42.8
IYPLI;200801;37.1
IYPLI;200802;32.0
IYPLI;200803;38.9
IYPLI;200804;29.9
IYPLI;200805;29.2
IYPLI;200806;28.1
IYPLI;200807;35.6
IYPLI;200808;27.0
IYPLI;200809;37.4
IYPLI;200810;45.7
IYPLI;200811;51.5
IYPLI;200812;31.3
IYPLI;200901;31.3
IYPLI;200902;29.9
IYPLI;200903;34.2
IYPLI;200904;34.9
IYPLI;200905;31.3
IYPLI;200906;41.4
IYPLI;200907;35.3
IYPLI;200908;29.2
IYPLI;200909;39.6
