 

stn;time;tre200y0
RHF;1959;9.9
RHF;1960;9.3
RHF;1961;10.0
RHF;1962;8.5
RHF;1963;8.1
RHF;1964;9.3
RHF;1965;8.5
RHF;1966;9.6
RHF;1967;9.3
RHF;1968;8.9
RHF;1969;8.7
RHF;1970;8.8
RHF;1971;9.1
RHF;1972;8.8
RHF;1973;9.1
RHF;1974;9.9
RHF;1975;9.7
RHF;1976;9.9
RHF;1977;9.8
RHF;1978;8.9
RHF;1979;9.4
RHF;1980;8.8
RHF;1981;9.4
RHF;1982;10.1
RHF;1983;10.2
RHF;1984;9.3
RHF;1985;9.1
RHF;1986;9.4
RHF;1987;9.4
RHF;1988;10.5
RHF;1989;10.4
RHF;1990;10.6
RHF;1991;9.8
RHF;1992;10.3
RHF;1993;10.2
RHF;1994;11.6
RHF;1995;10.5
RHF;1996;9.4
RHF;1997;9.9
RHF;1998;10.0
RHF;1999;10.1
RHF;2000;10.9
RHF;2001;10.5
RHF;2002;10.9
RHF;2003;11.0
RHF;2004;10.2
RHF;2005;10.9
