 

stn;time;rzz150yx
ZHBAM;2002;9.9
ZHBAM;2003;8.4
ZHBAM;2004;18.8
ZHBAM;2005;9.3
ZHBAM;2006;5.3
ZHBAM;2007;9.9
ZHBAM;2008;7.2
ZHBAM;2009;6.6
ZHBAM;2010;6.3
ZHBAM;2011;12.1
ZHBAM;2012;9.5
ZHBAM;2013;9.8
ZHBAM;2014;9.0
ZHBAM;2015;9.7
ZHBAM;2016;11.4
ZHBAM;2017;10.4
ZHBAM;2018;14.2
ZHBAM;2019;10.6
ZHBAM;2020;8.1
