 

stn;time;rre150y0
IYDEU;1991;692.4
IYDEU;1992;954.2
IYDEU;1993;808.0
IYDEU;1994;583.8
IYDEU;1995;617.2
IYDEU;1996;1008.6
IYDEU;1997;745.2
IYDEU;1998;859.6
IYDEU;1999;919.8
IYDEU;2000;1000.8
IYDEU;2001;727.7
IYDEU;2002;976.2
IYDEU;2003;719.6
IYDEU;2004;600.4
IYDEU;2005;606.0
IYDEU;2006;515.2
IYDEU;2007;722.6
IYDEU;2008;986.2
IYDEU;2009;700.9
IYDEU;2010;795.4
IYDEU;2011;752.6
IYDEU;2012;955.8
IYDEU;2013;911.3
IYDEU;2014;1015.1
IYDEU;2015;553.3
IYDEU;2016;767.6
IYDEU;2017;670.0
IYDEU;2018;1100.5
