 

stn;time;rti150yx
SCE;1950;19500831
SCE;1951;19510617
SCE;1952;19521025
SCE;1953;19530527
SCE;1954;19540701
SCE;1955;19550712
SCE;1956;19560710
SCE;1957;19570621
SCE;1958;19580610
SCE;1959;19590814
SCE;1960;19600628
SCE;1961;19610810
SCE;1962;19620916
SCE;1963;19630725
SCE;1964;19640519
SCE;1965;19650822
SCE;1966;19660420
SCE;1967;19670530
SCE;1968;19680802
SCE;1969;19690916
SCE;1970;19700816
SCE;1971;19710811
SCE;1972;19721122
SCE;1973;19730725
SCE;1974;19740822
SCE;1975;19750810
SCE;1976;19760726
SCE;1977;19770709
SCE;1978;19780807
SCE;1979;19790914
SCE;1980;19801017
SCE;1981;19810718
SCE;1982;19820724
SCE;1983;19830816
SCE;1984;19840810
SCE;1985;19850508
SCE;1986;19860804
SCE;1987;19870409
SCE;1988;19880612
SCE;1989;19890727
SCE;1990;19900612
SCE;1991;19910511
SCE;1992;19920820
SCE;1993;19930710
SCE;1994;19940518
SCE;1995;19951225
SCE;1996;19960802
SCE;1997;19970611
SCE;1998;19980904
SCE;1999;19990613
SCE;2000;20000611
SCE;2001;20010715
SCE;2002;20020606
SCE;2003;20030722
SCE;2004;20040602
