 

stn;time;rhh150mx
VLS;201511;3.5
VLS;201512;1.2
VLS;201601;1.9
VLS;201602;2.2
VLS;201603;6.3
VLS;201604;7.0
VLS;201605;5.1
VLS;201606;6.9
VLS;201607;12.5
VLS;201608;12.8
VLS;201609;2.1
VLS;201610;5.9
VLS;201611;3.6
VLS;201612;0.7
VLS;201701;1.8
VLS;201702;2.8
VLS;201703;4.5
VLS;201704;4.0
VLS;201705;4.7
VLS;201706;14.1
VLS;201707;8.4
VLS;201708;22.5
VLS;201709;7.0
VLS;201710;4.6
VLS;201711;4.6
VLS;201712;8.1
VLS;201801;7.7
VLS;201802;1.3
VLS;201803;2.9
VLS;201804;3.6
VLS;201805;9.8
VLS;201806;2.2
VLS;201807;35.0
VLS;201808;8.9
VLS;201809;6.2
VLS;201810;8.1
VLS;201811;4.1
VLS;201812;6.3
VLS;201901;3.1
VLS;201902;1.7
VLS;201903;4.6
VLS;201904;9.3
VLS;201905;9.1
VLS;201906;12.9
VLS;201907;8.3
VLS;201908;13.4
VLS;201909;7.7
VLS;201910;9.5
VLS;201911;4.6
VLS;201912;5.5
VLS;202001;2.5
VLS;202002;3.7
VLS;202003;2.8
VLS;202004;4.0
VLS;202005;4.0
VLS;202006;8.7
VLS;202007;9.0
VLS;202008;13.3
VLS;202009;6.2
VLS;202010;8.8
VLS;202011;1.0
VLS;202012;3.5
VLS;202101;4.6
VLS;202102;3.0
VLS;202103;2.6
