 

stn;time;hns000y0
VAD;1979;69
VAD;1980;73
VAD;1981;138
VAD;1982;22
VAD;1983;56
VAD;1984;56
VAD;1985;74
VAD;1986;119
VAD;1987;71
VAD;1988;61
VAD;1989;2
VAD;1990;45
VAD;1991;19
VAD;1992;13
VAD;1993;56
VAD;1994;4
VAD;1995;79
VAD;1996;37
VAD;1997;5
VAD;1998;38
VAD;1999;129
VAD;2000;18
VAD;2001;39
VAD;2002;8
VAD;2003;52
VAD;2004;49
