 

stn;time;rs1000y0
HUT;1972;0
HUT;1973;0
HUT;1974;0
HUT;1975;0
HUT;1976;0
HUT;1977;0
HUT;1978;0
HUT;1979;0
HUT;1980;0
HUT;1981;0
HUT;1982;0
HUT;1983;0
HUT;1984;0
HUT;1985;0
HUT;1986;0
HUT;1987;0
HUT;1988;0
HUT;1989;0
HUT;1990;0
HUT;1991;0
HUT;1992;0
HUT;1993;0
HUT;1994;0
HUT;1995;0
HUT;1996;0
HUT;1997;0
HUT;1998;0
HUT;1999;0
HUT;2000;0
HUT;2001;0
HUT;2002;0
HUT;2003;0
HUT;2004;0
HUT;2005;0
HUT;2006;0
HUT;2007;0
HUT;2008;0
HUT;2009;0
HUT;2010;0
HUT;2011;0
HUT;2012;0
HUT;2013;0
HUT;2014;0
HUT;2015;0
HUT;2016;0
HUT;2017;0
HUT;2018;0
HUT;2019;0
HUT;2020;0
