 

stn;time;rhh150mx
INN;201410;11.8
INN;201411;7.4
INN;201412;3.3
INN;201501;5.4
INN;201502;2.3
INN;201503;4.7
INN;201504;8.6
INN;201505;6.5
INN;201506;9.9
INN;201507;12.5
INN;201508;11.6
INN;201509;8.0
INN;201510;8.4
INN;201511;7.5
INN;201512;2.5
INN;201601;4.1
INN;201602;3.7
INN;201603;4.9
INN;201604;5.8
INN;201605;7.6
INN;201606;12.2
INN;201607;19.5
INN;201608;10.5
INN;201609;10.5
INN;201610;5.5
INN;201611;3.6
INN;201612;1.1
INN;201701;3.8
INN;201702;3.8
INN;201703;5.7
INN;201704;11.9
INN;201705;9.7
INN;201706;10.0
INN;201707;7.8
INN;201708;11.9
INN;201709;7.6
INN;201710;9.6
INN;201711;7.0
INN;201712;7.7
INN;201801;6.3
INN;201802;4.8
INN;201803;4.8
INN;201804;4.4
INN;201805;23.4
INN;201806;9.2
INN;201807;15.0
INN;201808;36.8
INN;201809;10.2
INN;201810;8.0
INN;201811;1.1
