 

stn;time;fu3010m1
LAT;201504;42.5
LAT;201505;54.0
LAT;201506;50.8
LAT;201507;49.3
LAT;201508;37.8
LAT;201509;79.6
LAT;201510;37.1
LAT;201511;28.1
LAT;201512;22.3
LAT;201601;36.0
LAT;201602;55.1
LAT;201603;60.1
LAT;201604;50.4
LAT;201605;43.6
LAT;201606;61.2
LAT;201607;65.2
LAT;201608;31.0
LAT;201609;36.0
LAT;201610;63.7
LAT;201611;49.0
LAT;201612;35.3
LAT;201701;52.2
LAT;201702;45.4
LAT;201703;58.3
LAT;201704;42.8
LAT;201705;42.1
LAT;201706;52.6
LAT;201707;54.7
LAT;201708;50.8
LAT;201709;41.0
LAT;201710;46.4
LAT;201711;44.3
LAT;201712;69.5
LAT;201801;48.6
LAT;201802;45.0
LAT;201803;58.7
LAT;201804;73.4
LAT;201805;45.7
LAT;201806;43.6
LAT;201807;45.7
LAT;201808;45.7
LAT;201809;38.2
LAT;201810;73.1
LAT;201811;46.8
LAT;201812;32.4
LAT;201901;56.2
LAT;201902;38.5
LAT;201903;68.8
LAT;201904;69.5
