 

stn;time;rti150yx
IYULT;1965;19650902
IYULT;1966;19661104
IYULT;1967;19670409
IYULT;1968;19681103
IYULT;1969;19690115
IYULT;1970;19700808
IYULT;1971;19711110
IYULT;1972;19720613
IYULT;1973;19730410
IYULT;1974;19740305
IYULT;1975;19751118
IYULT;1976;19761030
IYULT;1977;19770112
IYULT;1978;19780809
IYULT;1979;19790922
IYULT;1980;19801017
IYULT;1981;19810527
IYULT;1982;19821023
IYULT;1983;19830523
IYULT;1984;19840916
IYULT;1985;19850514
IYULT;1986;19860201
IYULT;1987;19870825
IYULT;1988;19881012
IYULT;1989;19890225
IYULT;1990;19901210
IYULT;1991;19910930
IYULT;1992;19920401
IYULT;1993;19931003
IYULT;1994;19940915
IYULT;1995;19950914
IYULT;1996;19961016
IYULT;1997;19971107
IYULT;1998;19981008
IYULT;1999;19990505
IYULT;2000;20000921
IYULT;2001;20010611
IYULT;2002;20021116
IYULT;2003;20031101
IYULT;2004;20041027
IYULT;2005;20051003
IYULT;2006;20061209
IYULT;2007;20071124
IYULT;2008;20080914
IYULT;2009;20091130
IYULT;2010;20100815
IYULT;2011;20110919
IYULT;2012;20121129
IYULT;2013;20131226
IYULT;2014;20141106
IYULT;2015;20150520
IYULT;2016;20160617
IYULT;2017;20171212
IYULT;2018;20181029
IYULT;2019;20190404
