 

stn;time;rre150yx
DLSIZ;1947;43.7
DLSIZ;1948;56.0
DLSIZ;1949;40.1
DLSIZ;1950;44.5
DLSIZ;1951;73.5
DLSIZ;1952;50.4
DLSIZ;1953;47.8
DLSIZ;1954;68.4
DLSIZ;1955;45.9
DLSIZ;1956;70.2
DLSIZ;1957;77.6
DLSIZ;1958;45.5
DLSIZ;1959;81.0
DLSIZ;1960;73.0
DLSIZ;1961;59.0
DLSIZ;1962;48.0
DLSIZ;1963;54.2
DLSIZ;1964;99.0
DLSIZ;1965;77.6
DLSIZ;1966;44.2
DLSIZ;1967;69.9
DLSIZ;1968;111.3
DLSIZ;1969;69.8
DLSIZ;1970;51.5
DLSIZ;1971;56.8
DLSIZ;1972;59.9
DLSIZ;1973;97.1
DLSIZ;1974;66.8
DLSIZ;1975;70.0
DLSIZ;1976;62.4
DLSIZ;1977;88.7
DLSIZ;1978;87.1
DLSIZ;1979;69.0
DLSIZ;1980;45.6
DLSIZ;1981;71.7
DLSIZ;1982;79.2
DLSIZ;1983;56.3
DLSIZ;1984;91.3
DLSIZ;1985;62.0
DLSIZ;1986;57.0
DLSIZ;1987;58.0
DLSIZ;1988;45.8
DLSIZ;1989;39.6
DLSIZ;1990;49.5
DLSIZ;1991;100.2
DLSIZ;1992;63.2
DLSIZ;1993;68.0
DLSIZ;1994;46.5
DLSIZ;1995;52.8
DLSIZ;1996;37.8
DLSIZ;1997;44.6
DLSIZ;1998;77.9
DLSIZ;1999;75.3
DLSIZ;2000;75.7
DLSIZ;2001;55.9
DLSIZ;2002;78.9
DLSIZ;2003;46.6
DLSIZ;2004;46.5
DLSIZ;2005;59.9
DLSIZ;2006;43.9
DLSIZ;2007;82.5
DLSIZ;2008;46.8
DLSIZ;2009;68.0
DLSIZ;2010;113.0
DLSIZ;2011;64.2
DLSIZ;2012;54.4
DLSIZ;2013;93.4
DLSIZ;2014;59.5
DLSIZ;2015;51.0
DLSIZ;2016;59.0
DLSIZ;2017;63.0
DLSIZ;2018;52.2
DLSIZ;2019;103.8
