 

stn;time;rs1000y0
EVD;1905;0
EVD;1906;0
EVD;1907;0
EVD;1908;0
EVD;1909;0
EVD;1910;0
EVD;1911;0
EVD;1912;0
EVD;1913;0
EVD;1914;0
EVD;1915;0
EVD;1916;0
EVD;1917;0
EVD;1918;0
EVD;1919;0
EVD;1920;0
EVD;1921;0
EVD;1922;0
EVD;1923;0
EVD;1924;0
EVD;1925;0
EVD;1926;0
EVD;1927;0
EVD;1928;0
EVD;1929;0
EVD;1930;0
EVD;1931;0
EVD;1932;0
EVD;1933;0
EVD;1934;0
EVD;1935;0
EVD;1936;0
EVD;1937;0
EVD;1938;0
EVD;1939;0
EVD;1940;0
EVD;1941;0
EVD;1942;0
EVD;1943;0
EVD;1944;0
EVD;1945;0
EVD;1946;0
EVD;1947;0
EVD;1948;0
EVD;1949;0
EVD;1950;0
EVD;1951;0
EVD;1952;0
EVD;1953;0
EVD;1954;0
EVD;1955;0
EVD;1956;0
EVD;1957;0
EVD;1958;0
EVD;1959;0
EVD;1960;0
EVD;1961;0
EVD;1962;0
EVD;1963;0
EVD;1964;0
