 

stn;time;rsd700m0
IYPEN;201001;0
IYPEN;201002;0
IYPEN;201003;0
IYPEN;201004;0
IYPEN;201005;0
IYPEN;201006;0
IYPEN;201007;0
IYPEN;201008;0
IYPEN;201009;0
IYPEN;201010;0
IYPEN;201011;0
IYPEN;201012;0
IYPEN;201101;0
IYPEN;201102;0
IYPEN;201103;0
IYPEN;201104;0
IYPEN;201105;0
IYPEN;201106;0
IYPEN;201107;0
IYPEN;201108;0
IYPEN;201109;1
IYPEN;201110;0
IYPEN;201111;0
IYPEN;201112;0
IYPEN;201201;0
IYPEN;201202;0
IYPEN;201203;0
IYPEN;201204;0
IYPEN;201205;0
IYPEN;201206;0
IYPEN;201207;0
IYPEN;201208;0
IYPEN;201209;0
IYPEN;201210;0
IYPEN;201211;0
IYPEN;201212;0
IYPEN;201301;0
IYPEN;201302;0
IYPEN;201303;0
IYPEN;201304;0
IYPEN;201305;0
IYPEN;201306;0
IYPEN;201307;0
IYPEN;201308;0
IYPEN;201309;0
IYPEN;201310;0
IYPEN;201311;0
IYPEN;201312;0
IYPEN;201401;0
IYPEN;201402;0
IYPEN;201403;0
IYPEN;201404;0
IYPEN;201405;0
IYPEN;201406;0
IYPEN;201407;0
IYPEN;201408;0
IYPEN;201409;0
IYPEN;201410;0
IYPEN;201411;1
IYPEN;201412;0
IYPEN;201501;0
IYPEN;201502;0
IYPEN;201503;0
IYPEN;201504;0
IYPEN;201505;0
IYPEN;201506;0
IYPEN;201507;1
IYPEN;201508;0
IYPEN;201509;1
IYPEN;201510;0
IYPEN;201511;0
IYPEN;201512;0
IYPEN;201601;0
IYPEN;201602;0
IYPEN;201603;0
IYPEN;201604;0
IYPEN;201605;0
IYPEN;201606;0
IYPEN;201607;0
IYPEN;201608;0
IYPEN;201609;0
IYPEN;201610;0
IYPEN;201611;0
IYPEN;201612;0
IYPEN;201701;0
IYPEN;201702;0
IYPEN;201703;0
IYPEN;201704;0
IYPEN;201705;1
IYPEN;201706;0
IYPEN;201707;0
IYPEN;201708;0
IYPEN;201709;0
IYPEN;201710;0
IYPEN;201711;0
IYPEN;201712;0
IYPEN;201801;0
IYPEN;201802;0
IYPEN;201803;0
IYPEN;201804;0
IYPEN;201805;0
IYPEN;201806;0
IYPEN;201807;0
IYPEN;201808;0
IYPEN;201809;0
IYPEN;201810;1
IYPEN;201811;0
IYPEN;201812;0
IYPEN;201901;0
IYPEN;201902;0
IYPEN;201903;0
