 

stn;time;rre150m0
VSCLU;201607;197.6
VSCLU;201608;112.4
VSCLU;201609;93.6
VSCLU;201610;134.4
VSCLU;201611;263.6
VSCLU;201612;2.9
VSCLU;201701;96.6
VSCLU;201702;138.7
VSCLU;201703;-
VSCLU;201704;73.6
VSCLU;201705;121.1
VSCLU;201706;226.3
VSCLU;201707;161.1
VSCLU;201708;158.3
VSCLU;201709;148.7
VSCLU;201710;89.6
VSCLU;201711;148.7
VSCLU;201712;433.6
VSCLU;201801;279.3
VSCLU;201802;93.0
VSCLU;201803;196.5
VSCLU;201804;59.0
VSCLU;201805;154.1
VSCLU;201806;81.1
VSCLU;201807;136.2
VSCLU;201808;190.1
VSCLU;201809;93.3
