 

stn;time;rsd300y0
DLNUE;1956;1
DLNUE;1957;0
DLNUE;1958;0
DLNUE;1959;1
DLNUE;1960;1
DLNUE;1961;0
DLNUE;1962;0
DLNUE;1963;1
DLNUE;1964;0
DLNUE;1965;1
DLNUE;1966;0
DLNUE;1967;0
DLNUE;1968;1
DLNUE;1969;0
DLNUE;1970;1
DLNUE;1971;2
DLNUE;1972;2
DLNUE;1973;0
DLNUE;1974;1
DLNUE;1975;2
DLNUE;1976;0
DLNUE;1977;1
DLNUE;1978;1
DLNUE;1979;0
DLNUE;1980;1
DLNUE;1981;2
DLNUE;1982;1
DLNUE;1983;1
DLNUE;1984;1
DLNUE;1985;0
DLNUE;1986;1
DLNUE;1987;3
DLNUE;1988;0
DLNUE;1989;0
DLNUE;1990;2
DLNUE;1991;3
DLNUE;1992;0
DLNUE;1993;2
DLNUE;1994;1
DLNUE;1995;1
DLNUE;1996;1
DLNUE;1997;1
DLNUE;1998;1
DLNUE;1999;1
DLNUE;2000;1
DLNUE;2001;0
DLNUE;2002;0
DLNUE;2003;1
DLNUE;2004;0
DLNUE;2005;1
DLNUE;2006;0
DLNUE;2007;2
DLNUE;2008;0
DLNUE;2009;1
DLNUE;2010;2
DLNUE;2011;3
DLNUE;2012;0
DLNUE;2013;1
DLNUE;2014;2
DLNUE;2015;0
