 

stn;time;rre150yx
CUE;1900;60.1
CUE;1901;40.5
CUE;1902;61.7
CUE;1903;58.5
CUE;1904;78.2
CUE;1905;56.3
CUE;1906;77.8
CUE;1907;73.6
CUE;1908;70.4
CUE;1909;52.1
CUE;1910;93.7
CUE;1911;42.7
CUE;1912;54.4
CUE;1913;54.3
CUE;1914;58.9
CUE;1915;91.1
CUE;1916;60.1
CUE;1917;57.3
CUE;1918;74.0
CUE;1919;57.3
CUE;1920;53.3
CUE;1921;36.7
CUE;1922;50.2
CUE;1923;68.6
CUE;1924;72.5
CUE;1925;50.9
CUE;1926;36.6
CUE;1927;65.2
CUE;1928;57.4
CUE;1929;68.2
CUE;1930;65.1
CUE;1931;44.2
CUE;1932;56.7
CUE;1933;55.0
CUE;1934;41.0
CUE;1935;103.6
CUE;1936;57.0
CUE;1937;61.5
CUE;1938;58.4
CUE;1939;69.3
CUE;1940;67.0
CUE;1941;35.9
CUE;1942;59.0
CUE;1943;43.1
CUE;1944;68.3
CUE;1945;43.8
CUE;1946;64.8
CUE;1947;63.0
CUE;1948;42.1
CUE;1949;45.7
CUE;1950;98.2
CUE;1951;53.4
CUE;1952;62.5
CUE;1953;46.0
CUE;1954;70.0
CUE;1955;69.0
CUE;1956;58.0
CUE;1957;75.5
CUE;1958;67.4
CUE;1959;49.9
CUE;1960;68.1
CUE;1961;76.4
CUE;1962;66.6
CUE;1963;72.3
CUE;1964;59.9
CUE;1965;55.0
CUE;1966;66.6
CUE;1967;84.6
CUE;1968;79.3
CUE;1969;63.6
CUE;1970;66.8
CUE;1971;46.3
CUE;1972;54.9
CUE;1973;72.3
CUE;1974;55.4
CUE;1975;58.2
CUE;1976;65.5
CUE;1977;60.2
CUE;1978;97.2
CUE;1979;66.7
CUE;1980;68.5
CUE;1981;67.4
CUE;1982;75.2
CUE;1983;91.8
CUE;1984;50.4
CUE;1985;84.6
CUE;1986;89.2
CUE;1987;49.2
CUE;1988;83.2
CUE;1989;58.2
CUE;1990;131.3
CUE;1991;97.3
CUE;1992;58.6
CUE;1993;77.7
CUE;1994;52.5
CUE;1995;61.3
CUE;1996;65.5
CUE;1997;71.0
CUE;1998;58.0
CUE;1999;74.9
CUE;2000;58.0
CUE;2001;46.7
CUE;2002;80.0
CUE;2003;44.0
CUE;2004;58.5
CUE;2005;51.7
CUE;2006;63.1
CUE;2007;100.2
CUE;2008;57.5
CUE;2009;45.5
CUE;2010;50.1
CUE;2011;42.6
CUE;2012;62.0
CUE;2013;78.0
CUE;2014;64.9
CUE;2015;81.5
CUE;2016;41.7
CUE;2017;56.4
CUE;2018;57.0
CUE;2019;53.5
CUE;2020;60.8
