 

stn;time;fu3010m1
PLF;201710;72.0
PLF;201711;111.2
PLF;201712;109.4
PLF;201801;138.2
PLF;201802;86.4
PLF;201803;80.6
PLF;201804;81.0
PLF;201805;55.1
PLF;201806;51.5
PLF;201807;77.0
PLF;201808;73.8
PLF;201809;85.3
PLF;201810;70.2
PLF;201811;67.0
PLF;201812;128.2
PLF;201901;96.5
PLF;201902;104.4
PLF;201903;117.0
PLF;201904;81.4
PLF;201905;95.0
PLF;201906;94.7
PLF;201907;98.6
PLF;201908;72.0
PLF;201909;83.9
PLF;201910;85.3
PLF;201911;92.9
PLF;201912;112.0
PLF;202001;118.4
PLF;202002;126.0
PLF;202003;99.4
PLF;202004;56.5
PLF;202005;97.9
PLF;202006;73.1
PLF;202007;86.4
PLF;202008;68.4
PLF;202009;75.6
PLF;202010;94.3
PLF;202011;74.9
PLF;202012;92.9
PLF;202101;101.5
PLF;202102;100.1
PLF;202103;106.9
